,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,1-others,Cancer Cells,Cancer type,ESTIMATE,ABSOLUTE,LUMP,IHC,CPE,Unnamed: 7
TCGA-06-2557-01A,0.005,0.0,0.012,0.003,0.025,0.0,0.001,0.034,0.008,0.026,0.276,0.012,0.001,0.006,0.0,0.59,0.59,GBM,0.6929,0.72,,0.8,0.7913,
TCGA-26-5133-01A,0.0,0.0,0.002,0.0,0.002,0.0,0.0,0.047,0.0,0.031,0.072,0.0,0.0,0.0,0.0,0.845,0.845,GBM,0.9418,0.88,0.871,0.75,0.9284,
TCGA-06-0210-01A,0.0,0.0,0.002,0.0,0.001,0.0,0.0,0.014,0.054,0.082,0.197,0.0,0.002,0.01,0.0,0.639,0.639,GBM,0.7561,,,0.925,0.6793,
TCGA-08-0386-01A,0.0,0.0,0.008,0.001,0.011,0.0,0.0,0.068,0.011,0.045,0.081,0.003,0.001,0.007,0.0,0.763,0.763,GBM,0.9243,,,0.975,0.8719,
TCGA-06-2569-01A,0.0,0.0,0.002,0.007,0.001,0.0,0.0,0.081,0.418,0.019,0.014,0.0,0.0,0.003,0.0,0.454,0.454,GBM,0.9253,0.93,,0.85,0.9091,
TCGA-26-5139-01A,0.0,0.0,0.008,0.0,0.009,0.0,0.0,0.048,0.04,0.041,0.129,0.001,0.0,0.005,0.0,0.717,0.717,GBM,0.839,0.8,0.8508,0.725,0.8477,
TCGA-41-2572-01A,0.003,0.0,0.002,0.0,0.006,0.0,0.0,0.049,0.004,0.038,0.12,0.0,0.001,0.001,0.0,0.778,0.778,GBM,0.8431,0.84,,0.775,0.8784,
TCGA-28-2499-01A,0.003,0.0,0.001,0.0,0.004,0.0,0.0,0.03,0.0,0.031,0.125,0.0,0.0,0.001,0.0,0.805,0.805,GBM,0.8704,,,0.8,0.8129,
TCGA-06-2570-01A,0.0,0.0,0.01,0.001,0.002,0.0,0.0,0.075,0.008,0.052,0.192,0.004,0.003,0.008,0.0,0.644,0.644,GBM,0.8065,0.9,,0.85,0.836,
TCGA-14-0817-01A,0.0,0.0,0.006,0.0,0.007,0.0,0.0,0.034,0.008,0.035,0.247,0.001,0.002,0.001,0.0,0.657,0.657,GBM,0.6976,0.61,,0.95,0.7413,
TCGA-28-5209-01A,0.0,0.0,0.003,0.0,0.001,0.0,0.0,0.044,0.015,0.043,0.07,0.001,0.0,0.003,0.0,0.821,0.821,GBM,0.9074,0.92,0.9923,0.85,1.0,
TCGA-06-0649-01B,0.006,0.0,0.01,0.0,0.017,0.0,0.0,0.031,0.081,0.042,0.227,0.001,0.001,0.004,0.0,0.578,0.578,GBM,0.6926,0.62,,0.9,0.7466,
TCGA-06-2561-01A,0.0,0.0,0.006,0.0,0.017,0.0,0.001,0.041,0.008,0.059,0.206,0.002,0.0,0.005,0.0,0.655,0.655,GBM,0.7704,0.64,,0.8,0.7697,
