,B Cells_marker_mean,CAFs_marker_mean,CD4 T_marker_mean,CD8 T_marker_mean,DC_marker_mean,Endothelial Cells_marker_mean,Macrophages_marker_mean,Mast Cells_marker_mean,Monocytes_marker_mean,Myofibroblasts_marker_mean,NK_marker_mean,Neutrophils_marker_mean,Cancer Cells_marker_mean,Unnamed: 0,cancer_type,reference_dataset,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,Cancer Cells,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,B Cells,CD8 T,Fibroblasts
TCGA-18-3412-01A,15.949,153.443,29.094,4.513,6.383,42.525,241.199,75.366,3.464,87.78,26.126,4.606,3077.747,4836,LUSC,simu_bulk_2ds_ref,0.01,0.0,0.013,0.0,0.008,0.0,0.815,0.003,0.023,0.049,0.007,0.055,0.0,0.0,0.002,0.013,0.01,0.008,0.056
TCGA-34-5929-01A,8.166,284.049,50.391,4.773,5.387,77.699,541.391,48.709,11.115,91.221,20.167,3.48,1948.121,4837,LUSC,simu_bulk_2ds_ref,0.004,0.005,0.038,0.0,0.011,0.0,0.743,0.016,0.033,0.081,0.013,0.045,0.0,0.0,0.011,0.0,0.009000000000000001,0.011,0.094
TCGA-NK-A5CT-01A,9.226,78.749,17.724,4.64,2.535,21.738,56.847,51.016,1.665,47.987,36.446,21.804,2485.862,4838,LUSC,simu_bulk_2ds_ref,0.001,0.0,0.004,0.006,0.0,0.0,0.919,0.002,0.022,0.009,0.0,0.018,0.0,0.001,0.019,0.0,0.001,0.006,0.009
TCGA-46-6025-01A,11.269,364.723,20.702,3.811,1.591,49.953,170.857,30.405,1.452,50.094,21.743,1.0,2572.975,4839,LUSC,simu_bulk_2ds_ref,0.009,0.0,0.003,0.0,0.004,0.0,0.843,0.0,0.023,0.086,0.0,0.028,0.0,0.0,0.002,0.0,0.009,0.004,0.086
TCGA-NK-A7XE-01A,3.209,102.218,6.486,6.519,2.44,14.774,92.475,2.281,1.0,52.311,22.524,3.472,1525.284,4840,LUSC,simu_bulk_2ds_ref,0.0,0.0,0.002,0.003,0.0,0.0,0.956,0.003,0.008,0.006,0.0,0.021,0.0,0.0,0.001,0.0,0.0,0.003,0.006
TCGA-33-AASI-01A,56.365,86.498,24.363,13.146,6.715,77.058,217.938,5.183,1.0,47.51,49.441,1.083,1254.264,4841,LUSC,simu_bulk_2ds_ref,0.02,0.022,0.015,0.008,0.0,0.0,0.853,0.022,0.027,0.016,0.005,0.011,0.0,0.0,0.0,0.0,0.041999999999999996,0.008,0.021
TCGA-56-A4ZJ-01A,8.492,1381.198,106.223,6.495,21.906,125.262,848.508,91.201,16.444,397.087,33.858,43.325,548.31,4842,LUSC,simu_bulk_2ds_ref,0.0,0.0,0.026,0.001,0.006,0.0,0.438,0.028,0.08,0.218,0.041,0.144,0.0,0.004,0.015,0.0,0.0,0.007,0.259
TCGA-34-5239-01A,83.681,1188.263,111.924,45.385,12.466,109.501,475.368,189.509,7.156,351.857,120.174,4.87,840.9,4843,LUSC,simu_bulk_2ds_ref,0.019,0.006,0.038,0.02,0.022,0.001,0.407,0.047,0.052,0.255,0.018,0.095,0.006,0.001,0.011,0.001,0.025,0.041999999999999996,0.273
TCGA-66-2754-01A,11.005,49.451,21.03,3.937,4.849,42.99,232.79,6.705,1.565,43.797,16.543,2.479,1010.973,4844,LUSC,simu_bulk_2ds_ref,0.004,0.004,0.011,0.002,0.006,0.0,0.876,0.0,0.02,0.009,0.013,0.054,0.0,0.0,0.0,0.0,0.008,0.008,0.022
TCGA-66-2756-01A,39.38,247.179,26.275,11.753,3.939,31.25,232.993,4.749,2.158,83.806,48.026,5.856,1519.602,4845,LUSC,simu_bulk_2ds_ref,0.03,0.0,0.01,0.0,0.016,0.0,0.797,0.0,0.025,0.044,0.024,0.047,0.001,0.0,0.002,0.004,0.03,0.016,0.068
TCGA-58-8390-01A,12.44,756.546,71.402,9.275,8.271,110.747,261.946,28.009,13.336,141.836,60.297,8.73,782.954,4846,LUSC,simu_bulk_2ds_ref,0.0,0.0,0.019,0.001,0.011,0.0,0.643,0.031,0.036,0.193,0.007,0.034,0.0,0.0,0.017,0.008,0.0,0.012,0.2
TCGA-77-A5GB-01B,107.074,853.682,55.833,9.735,6.302,44.019,456.054,51.528,4.896,113.648,47.823,3.305,56.155,4847,LUSC,simu_bulk_2ds_ref,0.041,0.0,0.021,0.001,0.019,0.0,0.615,0.001,0.031,0.154,0.001,0.105,0.001,0.0,0.011,0.001,0.041,0.02,0.155
TCGA-O2-A52S-01A,54.42,234.119,62.893,15.433,16.584,60.765,785.192,8.898,2.868,28.117,54.416,5.251,903.744,4848,LUSC,simu_bulk_2ds_ref,0.013,0.002,0.02,0.016,0.022,0.0,0.726,0.021,0.029,0.036,0.003,0.099,0.001,0.0,0.011,0.0,0.015,0.038,0.039
TCGA-60-2713-01A,27.569,706.291,199.267,24.757,17.786,111.256,1154.025,31.321,23.243,254.534,73.566,8.307,1162.856,4849,LUSC,simu_bulk_2ds_ref,0.008,0.0,0.034,0.001,0.032,0.0,0.471,0.006,0.05,0.187,0.009,0.19,0.0,0.0,0.01,0.001,0.008,0.033,0.196
TCGA-37-A5EN-01A,48.081,142.421,23.789,73.442,11.452,78.068,165.532,28.505,1.21,105.161,30.43,1.415,2004.933,4850,LUSC,simu_bulk_2ds_ref,0.006,0.018,0.019,0.004,0.02,0.0,0.796,0.024,0.031,0.041,0.007,0.029,0.002,0.0,0.003,0.0,0.024,0.024,0.048
TCGA-56-8626-01A,13.971,1111.555,52.795,4.792,11.052,85.876,385.079,44.251,5.336,447.697,21.334,21.63,776.862,4851,LUSC,simu_bulk_2ds_ref,0.008,0.0,0.014,0.001,0.014,0.0,0.579,0.008,0.084,0.181,0.019,0.075,0.0,0.001,0.016,0.001,0.008,0.015,0.19999999999999998
TCGA-L3-A4E7-01A,46.769,270.488,36.835,5.54,11.163,79.972,273.669,83.634,3.285,149.108,33.785,49.046,1889.755,4852,LUSC,simu_bulk_2ds_ref,0.018,0.0,0.014,0.0,0.011,0.0,0.716,0.012,0.048,0.072,0.02,0.068,0.0,0.001,0.02,0.001,0.018,0.011,0.092
TCGA-22-5472-01A,4.362,298.025,74.472,8.617,18.349,129.633,659.016,42.113,5.973,139.523,51.991,27.12,1738.831,4853,LUSC,simu_bulk_2ds_ref,0.0,0.0,0.016,0.0,0.01,0.0,0.682,0.019,0.07,0.061,0.019,0.103,0.0,0.007,0.012,0.001,0.0,0.01,0.08
TCGA-63-A5MW-01A,12.379,780.651,30.756,38.636,5.648,112.007,162.058,27.969,9.382,317.429,37.503,2.337,578.0,4854,LUSC,simu_bulk_2ds_ref,0.002,0.004,0.005,0.011,0.023,0.0,0.554,0.009,0.061,0.27,0.017,0.027,0.0,0.004,0.01,0.001,0.006,0.034,0.28700000000000003
TCGA-63-A5M9-01A,25.665,390.965,57.521,8.972,10.936,78.351,349.52,40.685,3.412,64.232,36.048,4.034,1999.867,4855,LUSC,simu_bulk_2ds_ref,0.014,0.001,0.015,0.002,0.016,0.0,0.75,0.009,0.028,0.078,0.008,0.069,0.005,0.001,0.003,0.0,0.015,0.018000000000000002,0.086
TCGA-60-2710-01A,39.077,418.266,108.426,21.074,20.583,116.999,617.24,155.277,7.078,164.829,47.566,12.667,2791.45,4856,LUSC,simu_bulk_2ds_ref,0.007,0.005,0.031,0.002,0.018,0.0,0.589,0.034,0.059,0.104,0.023,0.108,0.002,0.0,0.017,0.001,0.012,0.019999999999999997,0.127
TCGA-77-6843-01A,7.221,53.325,23.798,2.461,5.507,134.032,181.429,46.579,1.0,58.506,8.762,1.351,1243.227,4857,LUSC,simu_bulk_2ds_ref,0.001,0.001,0.011,0.0,0.005,0.0,0.891,0.005,0.029,0.009,0.007,0.031,0.0,0.002,0.008,0.0,0.002,0.005,0.016
TCGA-21-5786-01A,88.669,631.465,35.041,9.666,4.496,49.679,238.027,26.439,1.659,296.633,32.868,3.045,1862.996,4858,LUSC,simu_bulk_2ds_ref,0.029,0.002,0.012,0.0,0.013,0.0,0.721,0.003,0.03,0.142,0.003,0.04,0.0,0.0,0.004,0.0,0.031,0.013,0.145
TCGA-68-7755-01A,21.636,471.566,34.248,5.122,2.553,122.266,204.752,104.156,1.0,99.606,20.6,1.0,2885.895,4859,LUSC,simu_bulk_2ds_ref,0.007,0.0,0.006,0.0,0.01,0.0,0.812,0.002,0.042,0.074,0.014,0.031,0.001,0.0,0.001,0.0,0.007,0.01,0.088
TCGA-85-A50Z-01A,7.585,73.28,12.818,3.431,3.077,27.722,85.127,33.641,1.209,20.949,46.892,68.471,362.234,4860,LUSC,simu_bulk_2ds_ref,0.017,0.0,0.004,0.002,0.0,0.0,0.895,0.001,0.012,0.018,0.0,0.024,0.0,0.003,0.023,0.0,0.017,0.002,0.018
TCGA-66-2737-01A,57.691,1023.667,112.729,14.863,10.959,49.584,649.793,51.389,2.662,334.528,49.916,5.388,1628.935,4861,LUSC,simu_bulk_2ds_ref,0.026,0.0,0.019,0.001,0.021,0.0,0.512,0.006,0.034,0.244,0.013,0.116,0.0,0.001,0.006,0.0,0.026,0.022000000000000002,0.257
TCGA-NC-A5HK-01A,23.469,310.679,13.329,9.914,2.606,25.038,142.733,4.903,2.819,881.938,38.671,3.679,1741.098,4862,LUSC,simu_bulk_2ds_ref,0.018,0.0,0.001,0.019,0.0,0.0,0.859,0.0,0.02,0.044,0.011,0.013,0.001,0.0,0.013,0.0,0.018,0.019,0.05499999999999999
TCGA-85-A4JC-01A,32.317,646.323,41.818,4.377,4.708,54.48,172.007,29.486,4.525,216.459,18.911,43.915,1652.6,4863,LUSC,simu_bulk_2ds_ref,0.019,0.0,0.016,0.0,0.008,0.0,0.659,0.01,0.034,0.167,0.013,0.044,0.0,0.0,0.014,0.015,0.019,0.008,0.18000000000000002
TCGA-58-A46J-01A,27.077,152.69,43.906,7.634,8.544,118.466,530.819,76.628,7.63,138.615,31.305,30.189,2968.845,4864,LUSC,simu_bulk_2ds_ref,0.012,0.003,0.013,0.001,0.012,0.0,0.729,0.008,0.082,0.033,0.021,0.076,0.001,0.0,0.01,0.0,0.015,0.013000000000000001,0.054000000000000006
TCGA-46-6026-01A,8.51,141.934,39.714,20.965,2.403,48.072,67.82,11.148,2.648,67.272,8.254,13.49,1464.029,4865,LUSC,simu_bulk_2ds_ref,0.005,0.008,0.007,0.0,0.011,0.001,0.862,0.001,0.026,0.036,0.013,0.017,0.0,0.004,0.009,0.0,0.013000000000000001,0.011,0.048999999999999995
TCGA-46-3765-01A,97.868,510.881,68.182,12.604,7.215,41.068,321.568,23.102,4.679,95.489,31.82,6.996,1455.763,4866,LUSC,simu_bulk_2ds_ref,0.048,0.006,0.019,0.0,0.016,0.0,0.717,0.002,0.024,0.085,0.003,0.071,0.0,0.0,0.003,0.005,0.054,0.016,0.08800000000000001
TCGA-O2-A52V-01A,33.229,317.496,129.825,2.457,22.726,48.503,269.253,37.363,7.139,111.399,29.486,4.419,984.975,4867,LUSC,simu_bulk_2ds_ref,0.013,0.006,0.034,0.0,0.004,0.0,0.686,0.024,0.035,0.094,0.01,0.07,0.0,0.0,0.018,0.006,0.019,0.004,0.104
TCGA-92-7341-01A,23.664,743.077,54.007,3.276,3.456,65.514,299.951,74.024,2.721,164.598,15.977,1.518,1217.291,4868,LUSC,simu_bulk_2ds_ref,0.01,0.0,0.016,0.0,0.006,0.0,0.718,0.0,0.033,0.134,0.001,0.076,0.0,0.0,0.003,0.0,0.01,0.006,0.135
TCGA-51-4080-01A,5.13,64.044,25.013,4.792,4.326,41.045,243.358,8.22,1.735,44.964,19.618,1.925,1455.753,4869,LUSC,simu_bulk_2ds_ref,0.0,0.0,0.005,0.0,0.006,0.0,0.909,0.0,0.02,0.016,0.005,0.038,0.0,0.0,0.0,0.0,0.0,0.006,0.021
TCGA-21-1076-01A,48.171,533.389,214.885,13.185,28.022,115.394,1114.477,49.301,7.318,172.019,38.228,22.226,331.984,4870,LUSC,simu_bulk_2ds_ref,0.013,0.007,0.056,0.001,0.027,0.0,0.322,0.029,0.067,0.153,0.018,0.285,0.002,0.0,0.017,0.001,0.02,0.028,0.17099999999999999
TCGA-56-7730-01A,7.83,76.779,21.67,2.57,1.1,54.735,118.658,11.69,1.839,41.424,5.863,5.529,2608.497,4871,LUSC,simu_bulk_2ds_ref,0.0,0.0,0.005,0.0,0.006,0.0,0.915,0.001,0.029,0.016,0.009,0.016,0.001,0.0,0.002,0.0,0.0,0.006,0.025
TCGA-NC-A5HO-01A,8.281,92.714,9.51,10.77,3.747,41.906,129.086,23.442,2.208,35.537,43.962,7.409,2564.378,4872,LUSC,simu_bulk_2ds_ref,0.001,0.0,0.004,0.004,0.008,0.0,0.913,0.003,0.016,0.016,0.0,0.016,0.0,0.0,0.005,0.014,0.001,0.012,0.016
TCGA-21-1079-01A,16.484,1933.617,82.318,2.779,2.118,110.175,219.197,11.618,5.714,206.495,10.007,2.939,74.608,4873,LUSC,simu_bulk_2ds_ref,0.007,0.0,0.009,0.0,0.001,0.0,0.59,0.0,0.068,0.249,0.01,0.053,0.0,0.0,0.006,0.006,0.007,0.001,0.259
TCGA-NC-A5HT-01A,6.147,126.427,4.815,2.292,1.0,108.748,21.135,9.127,1.0,114.837,2.068,2.166,2222.154,4875,LUSC,simu_bulk_2ds_ref,0.007,0.0,0.002,0.0,0.003,0.0,0.871,0.0,0.041,0.044,0.027,0.0,0.0,0.0,0.004,0.0,0.007,0.003,0.071
TCGA-56-6545-01A,69.774,1527.392,180.324,11.689,19.316,121.517,685.529,134.111,12.247,856.547,57.708,17.537,858.573,4876,LUSC,simu_bulk_2ds_ref,0.024,0.007,0.043,0.003,0.012,0.001,0.366,0.023,0.067,0.302,0.013,0.118,0.001,0.0,0.019,0.001,0.031,0.015,0.315
TCGA-85-8582-01A,58.683,2497.011,59.3,6.639,11.612,98.639,193.236,41.156,4.761,412.422,20.03,2.831,1152.836,4877,LUSC,simu_bulk_2ds_ref,0.014,0.022,0.027,0.0,0.009,0.0,0.396,0.001,0.061,0.375,0.012,0.062,0.0,0.0,0.019,0.002,0.036,0.009,0.387
TCGA-66-2787-01A,53.179,220.565,76.112,38.717,20.691,98.474,842.695,59.347,3.325,59.174,119.681,6.277,3295.093,4878,LUSC,simu_bulk_2ds_ref,0.024,0.01,0.015,0.003,0.046,0.0,0.637,0.005,0.046,0.078,0.011,0.113,0.001,0.0,0.009,0.001,0.034,0.049,0.089
TCGA-60-2698-01A,24.662,298.32,100.755,41.139,19.095,93.131,1166.855,85.304,21.228,112.893,104.309,23.333,1286.019,4879,LUSC,simu_bulk_2ds_ref,0.01,0.0,0.031,0.002,0.034,0.0,0.574,0.019,0.063,0.085,0.013,0.15,0.004,0.0,0.009,0.005,0.01,0.036000000000000004,0.098
TCGA-O2-A5IB-01A,15.447,52.342,19.131,6.441,1.964,64.852,85.009,2.629,1.352,93.593,6.959,1.296,1451.063,4880,LUSC,simu_bulk_2ds_ref,0.003,0.0,0.005,0.001,0.006,0.0,0.918,0.0,0.02,0.022,0.009,0.009,0.0,0.0,0.006,0.0,0.003,0.007,0.031
TCGA-22-1000-01A,124.483,1242.956,156.59,23.279,36.8,113.192,1121.074,69.359,6.05,373.624,62.548,12.289,1124.866,4881,LUSC,simu_bulk_2ds_ref,0.042,0.001,0.041,0.001,0.026,0.0,0.315,0.051,0.067,0.269,0.016,0.16,0.001,0.0,0.01,0.001,0.043000000000000003,0.027,0.28500000000000003
TCGA-56-8083-01A,10.573,439.322,19.484,23.782,12.712,79.834,92.803,5.558,1.568,117.173,6.52,3.699,450.093,4882,LUSC,simu_bulk_2ds_ref,0.004,0.004,0.015,0.001,0.033,0.0,0.626,0.004,0.077,0.159,0.039,0.025,0.004,0.0,0.009,0.001,0.008,0.034,0.198
TCGA-66-2763-01A,41.102,190.186,35.761,14.084,7.693,37.088,303.545,67.95,2.796,93.165,32.161,12.131,1457.357,4883,LUSC,simu_bulk_2ds_ref,0.021,0.009,0.013,0.002,0.011,0.0,0.788,0.003,0.024,0.042,0.012,0.062,0.001,0.0,0.005,0.008,0.03,0.013,0.054000000000000006
TCGA-77-8153-01A,35.057,142.957,14.987,3.371,1.86,44.229,49.991,50.0,2.178,29.756,11.206,2.231,2080.366,4884,LUSC,simu_bulk_2ds_ref,0.013,0.0,0.003,0.0,0.009,0.0,0.895,0.0,0.016,0.04,0.004,0.01,0.001,0.0,0.008,0.001,0.013,0.009,0.044
TCGA-21-1083-01A,42.333,321.011,55.033,22.369,6.203,65.72,447.944,3.762,4.193,153.624,66.758,6.357,463.178,4885,LUSC,simu_bulk_2ds_ref,0.025,0.007,0.031,0.012,0.012,0.0,0.68,0.001,0.029,0.08,0.013,0.095,0.0,0.001,0.013,0.001,0.032,0.024,0.093
TCGA-85-8049-01A,155.935,1023.535,138.722,28.632,33.474,218.634,768.923,102.873,16.215,244.451,87.482,10.596,465.439,4886,LUSC,simu_bulk_2ds_ref,0.045,0.022,0.039,0.003,0.032,0.0,0.389,0.04,0.076,0.199,0.018,0.112,0.002,0.001,0.02,0.001,0.067,0.035,0.217
TCGA-34-8456-01A,52.874,203.014,117.455,10.567,12.148,142.956,256.138,54.717,3.363,184.047,18.915,2.622,1053.564,4887,LUSC,simu_bulk_2ds_ref,0.021,0.012,0.028,0.0,0.01,0.0,0.692,0.02,0.046,0.075,0.032,0.047,0.001,0.005,0.009,0.0,0.033,0.01,0.107
TCGA-33-6737-01A,5.441,250.25,38.414,6.626,5.005,142.074,216.166,60.229,9.258,76.641,36.305,14.191,1435.284,4888,LUSC,simu_bulk_2ds_ref,0.001,0.0,0.006,0.004,0.001,0.0,0.773,0.003,0.06,0.064,0.013,0.055,0.0,0.0,0.007,0.014,0.001,0.005,0.077
TCGA-77-8140-01A,31.232,121.352,13.624,4.241,3.915,81.534,54.64,83.759,2.387,40.422,23.074,9.615,2498.365,4889,LUSC,simu_bulk_2ds_ref,0.021,0.009,0.005,0.0,0.005,0.0,0.874,0.001,0.031,0.024,0.006,0.013,0.0,0.0,0.007,0.003,0.03,0.005,0.03
TCGA-39-5028-01A,79.778,537.834,59.061,12.056,9.067,45.569,464.608,39.992,3.311,145.578,33.297,5.468,510.537,4890,LUSC,simu_bulk_2ds_ref,0.04,0.007,0.031,0.001,0.006,0.0,0.596,0.012,0.037,0.173,0.011,0.065,0.0,0.0,0.005,0.015,0.047,0.007,0.184
TCGA-34-5240-01A,14.854,269.142,34.812,6.829,8.394,47.281,299.648,22.724,4.029,121.067,15.272,1.829,1714.077,4891,LUSC,simu_bulk_2ds_ref,0.016,0.001,0.007,0.0,0.001,0.0,0.764,0.0,0.018,0.092,0.004,0.097,0.0,0.0,0.0,0.0,0.017,0.001,0.096
TCGA-79-5596-01A,12.827,125.525,44.37,3.732,2.925,82.413,69.723,15.984,1.034,75.633,7.996,1.0,2118.288,4892,LUSC,simu_bulk_2ds_ref,0.0,0.004,0.001,0.0,0.003,0.0,0.857,0.0,0.038,0.062,0.005,0.026,0.0,0.0,0.005,0.0,0.004,0.003,0.067
TCGA-56-8308-01A,93.833,441.396,53.365,7.481,13.491,91.916,234.577,84.989,3.122,148.523,29.016,4.073,2433.468,4893,LUSC,simu_bulk_2ds_ref,0.034,0.011,0.028,0.0,0.01,0.0,0.62,0.014,0.063,0.119,0.017,0.059,0.003,0.0,0.014,0.007,0.045,0.01,0.136
TCGA-90-7964-01A,11.512,286.014,38.922,2.97,7.769,80.183,555.419,81.088,6.796,115.278,20.32,9.625,974.269,4894,LUSC,simu_bulk_2ds_ref,0.0,0.0,0.005,0.0,0.001,0.0,0.742,0.006,0.034,0.083,0.014,0.099,0.0,0.003,0.011,0.0,0.0,0.001,0.097
TCGA-18-3408-01A,13.188,119.32,74.951,10.802,16.609,21.091,189.764,14.418,3.805,78.613,19.242,3.831,593.291,4895,LUSC,simu_bulk_2ds_ref,0.007,0.003,0.019,0.0,0.005,0.0,0.73,0.013,0.025,0.083,0.007,0.092,0.005,0.008,0.002,0.001,0.01,0.005,0.09000000000000001
TCGA-18-4721-01A,109.198,825.666,119.702,33.008,22.39,70.413,879.958,119.246,3.084,131.152,132.841,3.72,2183.594,4896,LUSC,simu_bulk_2ds_ref,0.043,0.011,0.034,0.007,0.031,0.0,0.538,0.015,0.037,0.127,0.007,0.142,0.001,0.001,0.005,0.001,0.05399999999999999,0.038,0.134
TCGA-22-5478-01A,48.894,647.81,58.343,5.785,10.475,100.258,335.412,23.401,4.93,252.721,29.281,5.795,1856.917,4897,LUSC,simu_bulk_2ds_ref,0.02,0.018,0.025,0.001,0.014,0.0,0.625,0.012,0.045,0.142,0.012,0.073,0.0,0.001,0.011,0.0,0.038,0.015,0.154
TCGA-66-2773-01A,26.69,373.385,71.395,24.08,11.997,66.975,817.323,16.81,4.784,115.124,78.941,30.858,1915.691,4898,LUSC,simu_bulk_2ds_ref,0.011,0.0,0.022,0.001,0.024,0.0,0.679,0.001,0.04,0.079,0.009,0.112,0.0,0.0,0.018,0.003,0.011,0.025,0.088
TCGA-22-5479-01A,74.126,308.444,28.53,9.263,5.009,81.385,314.61,23.136,2.328,133.975,49.023,1.266,588.981,4899,LUSC,simu_bulk_2ds_ref,0.026,0.001,0.005,0.002,0.009,0.0,0.782,0.002,0.03,0.087,0.011,0.04,0.0,0.003,0.001,0.0,0.027,0.011,0.09799999999999999
TCGA-39-5019-01A,49.2,469.44,148.842,18.011,15.851,65.818,261.68,163.913,6.126,194.734,43.236,5.002,1244.671,4900,LUSC,simu_bulk_2ds_ref,0.017,0.012,0.021,0.001,0.021,0.0,0.642,0.026,0.039,0.13,0.017,0.066,0.004,0.0,0.003,0.002,0.029,0.022000000000000002,0.14700000000000002
TCGA-NK-A5CR-01A,29.369,111.021,9.552,1.658,2.0,28.195,77.641,15.726,1.85,60.023,6.839,3.312,2527.687,4901,LUSC,simu_bulk_2ds_ref,0.015,0.0,0.003,0.0,0.0,0.0,0.918,0.0,0.008,0.028,0.0,0.025,0.0,0.0,0.002,0.0,0.015,0.0,0.028
TCGA-39-5040-01A,48.153,148.587,44.267,8.268,11.017,35.963,225.069,9.769,3.153,85.388,19.229,18.547,6239.766,4902,LUSC,simu_bulk_2ds_ref,0.021,0.013,0.003,0.01,0.007,0.0,0.75,0.011,0.048,0.059,0.012,0.049,0.001,0.0,0.015,0.0,0.034,0.017,0.071
TCGA-77-A5G6-01A,23.082,130.756,22.469,3.641,6.382,36.625,162.484,45.817,3.593,38.762,16.234,5.143,2798.96,4903,LUSC,simu_bulk_2ds_ref,0.007,0.009,0.005,0.0,0.014,0.0,0.872,0.006,0.023,0.022,0.006,0.021,0.0,0.0,0.007,0.007,0.016,0.014,0.027999999999999997
TCGA-98-A539-01A,21.727,291.784,41.932,2.223,9.494,70.932,249.824,35.451,12.486,81.66,11.67,14.149,168.017,4904,LUSC,simu_bulk_2ds_ref,0.001,0.002,0.004,0.0,0.005,0.0,0.724,0.01,0.055,0.09,0.015,0.081,0.0,0.0,0.013,0.0,0.003,0.005,0.105
TCGA-85-6175-01A,38.321,1298.425,164.78,17.7,35.732,124.671,953.951,56.265,3.106,429.985,55.997,12.868,381.048,4905,LUSC,simu_bulk_2ds_ref,0.011,0.0,0.038,0.002,0.019,0.0,0.274,0.057,0.064,0.378,0.017,0.125,0.0,0.0,0.013,0.001,0.011,0.020999999999999998,0.395
TCGA-34-5927-01A,23.404,298.537,24.3,4.599,3.795,51.761,152.189,27.415,3.997,54.123,23.026,3.232,2270.72,4906,LUSC,simu_bulk_2ds_ref,0.008,0.006,0.019,0.0,0.011,0.0,0.816,0.001,0.025,0.057,0.011,0.027,0.0,0.003,0.013,0.001,0.014,0.011,0.068
TCGA-85-8350-01A,54.804,920.842,61.289,27.404,17.428,120.975,345.721,125.691,3.219,264.969,43.207,6.396,1844.252,4907,LUSC,simu_bulk_2ds_ref,0.023,0.003,0.029,0.002,0.018,0.001,0.531,0.029,0.075,0.166,0.041,0.062,0.004,0.007,0.008,0.0,0.026,0.019999999999999997,0.20700000000000002
TCGA-NC-A5HM-01A,21.171,181.284,13.781,8.282,1.488,47.621,120.257,5.356,1.148,82.172,33.341,10.564,2920.518,4908,LUSC,simu_bulk_2ds_ref,0.012,0.0,0.013,0.0,0.009,0.0,0.9,0.0,0.015,0.023,0.003,0.02,0.0,0.0,0.003,0.001,0.012,0.009,0.026
TCGA-22-4591-01A,11.301,70.695,28.962,9.585,8.259,39.774,261.862,8.009,1.913,59.492,23.237,4.948,2288.934,4909,LUSC,simu_bulk_2ds_ref,0.016,0.0,0.007,0.0,0.018,0.0,0.849,0.008,0.018,0.019,0.01,0.048,0.0,0.0,0.003,0.001,0.016,0.018,0.028999999999999998
TCGA-85-6561-01A,151.637,1949.655,169.147,35.747,17.903,124.601,640.439,98.817,8.616,231.506,82.469,11.528,605.875,4910,LUSC,simu_bulk_2ds_ref,0.045,0.017,0.037,0.003,0.037,0.001,0.393,0.014,0.06,0.233,0.017,0.116,0.004,0.001,0.018,0.005,0.062,0.04,0.25
TCGA-98-A53B-01A,16.926,358.752,51.726,27.272,8.547,66.616,508.991,94.212,5.959,128.635,36.719,12.051,1892.717,4911,LUSC,simu_bulk_2ds_ref,0.005,0.009,0.02,0.004,0.026,0.0,0.639,0.001,0.071,0.089,0.007,0.112,0.002,0.0,0.014,0.001,0.013999999999999999,0.03,0.096
TCGA-39-5039-01A,57.507,659.601,42.508,13.642,6.181,114.61,396.949,58.605,1.829,246.57,28.327,26.763,1033.17,4912,LUSC,simu_bulk_2ds_ref,0.025,0.001,0.01,0.0,0.01,0.0,0.614,0.002,0.055,0.183,0.024,0.074,0.0,0.0,0.0,0.0,0.026000000000000002,0.01,0.207
TCGA-68-A59I-01A,154.163,695.813,57.496,14.855,18.266,74.045,297.736,43.556,8.021,139.994,63.751,11.764,1201.811,4913,LUSC,simu_bulk_2ds_ref,0.061,0.025,0.033,0.002,0.022,0.001,0.506,0.015,0.052,0.18,0.016,0.058,0.004,0.001,0.021,0.003,0.086,0.024,0.196
TCGA-90-7766-01A,186.571,167.478,65.869,19.093,27.112,43.599,364.382,11.88,7.7,39.641,64.602,18.664,2003.706,4914,LUSC,simu_bulk_2ds_ref,0.079,0.035,0.038,0.021,0.009,0.0,0.635,0.026,0.033,0.028,0.004,0.063,0.0,0.0,0.022,0.007,0.114,0.03,0.032
TCGA-66-2744-01A,88.13,302.722,135.27,41.025,29.398,86.732,1371.509,31.95,14.561,556.318,171.037,21.316,1090.015,4915,LUSC,simu_bulk_2ds_ref,0.028,0.027,0.03,0.026,0.022,0.0,0.44,0.019,0.065,0.136,0.015,0.175,0.001,0.004,0.012,0.001,0.055,0.048,0.15100000000000002
TCGA-22-4594-01A,282.965,361.712,105.558,21.225,30.05,72.026,572.849,8.402,5.495,158.282,92.51,10.271,899.536,4916,LUSC,simu_bulk_2ds_ref,0.113,0.019,0.045,0.003,0.015,0.0,0.519,0.027,0.033,0.117,0.018,0.083,0.0,0.0,0.006,0.002,0.132,0.018,0.135
TCGA-77-A5GF-01A,62.345,360.049,39.814,14.362,5.859,122.225,296.728,29.739,2.121,85.248,43.386,2.399,1844.718,4917,LUSC,simu_bulk_2ds_ref,0.026,0.007,0.022,0.0,0.016,0.0,0.738,0.001,0.039,0.083,0.009,0.05,0.001,0.0,0.009,0.0,0.033,0.016,0.092
TCGA-60-2711-01A,57.888,147.83,34.476,23.155,14.355,117.052,275.382,52.284,1.861,50.515,91.471,1.782,1867.935,4918,LUSC,simu_bulk_2ds_ref,0.022,0.002,0.031,0.009,0.017,0.0,0.783,0.021,0.035,0.036,0.014,0.026,0.0,0.0,0.002,0.0,0.024,0.026000000000000002,0.049999999999999996
