,B Cells_marker_mean,CAFs_marker_mean,CD4 T_marker_mean,CD8 T_marker_mean,DC_marker_mean,Endothelial Cells_marker_mean,Macrophages_marker_mean,Mast Cells_marker_mean,Monocytes_marker_mean,Myofibroblasts_marker_mean,NK_marker_mean,Neutrophils_marker_mean,Cancer Cells_marker_mean,Unnamed: 0,cancer_type,reference_dataset,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,Cancer Cells,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,B Cells,CD8 T,Fibroblasts
TCGA-ZF-AA4X-01A,6.486,23.274,7.58,1.018,3.611,24.763,11.816,6.174,1.0,7.861,3.095,2.043,2044.505,6351,BLCA,simu_bulk_2ds_ref,0.002,0.0,0.009,0.008,0.0,0.005,0.946,0.007,0.013,0.0,0.004,0.003,0.0,0.0,0.002,0.0,0.002,0.008,0.004
TCGA-GD-A3OQ-01A,3.788,530.561,10.916,1.525,2.414,49.792,40.682,6.449,1.669,72.86,4.425,1.88,2532.841,6352,BLCA,simu_bulk_2ds_ref,0.0,0.0,0.01,0.002,0.0,0.0,0.921,0.001,0.022,0.021,0.009,0.005,0.0,0.0,0.008,0.0,0.0,0.002,0.03
TCGA-ZF-AA51-01A,21.829,276.633,27.655,8.421,6.464,63.043,276.886,10.212,2.514,68.074,37.649,3.209,1274.322,6353,BLCA,simu_bulk_2ds_ref,0.03,0.0,0.047,0.008,0.0,0.0,0.706,0.014,0.03,0.077,0.005,0.07,0.003,0.0,0.001,0.009,0.03,0.008,0.082
TCGA-FD-A3SS-01A,5.158,172.972,6.394,1.0,1.0,25.625,33.993,3.031,1.0,147.526,2.064,10.654,2812.48,6354,BLCA,simu_bulk_2ds_ref,0.004,0.0,0.0,0.003,0.0,0.0,0.925,0.0,0.009,0.041,0.009,0.008,0.0,0.0,0.001,0.0,0.004,0.003,0.05
TCGA-DK-AA71-01A,4.469,120.728,5.815,3.883,1.0,62.404,104.417,1.683,1.0,62.669,12.182,1.0,5563.989,6355,BLCA,simu_bulk_2ds_ref,0.0,0.0,0.012,0.004,0.0,0.0,0.932,0.0,0.02,0.013,0.004,0.013,0.0,0.0,0.001,0.0,0.0,0.004,0.017
TCGA-4Z-AA83-01A,2.161,393.304,13.202,1.169,2.578,97.847,110.637,4.609,1.19,89.984,7.207,7.712,2010.287,6356,BLCA,simu_bulk_2ds_ref,0.002,0.0,0.004,0.002,0.0,0.0,0.902,0.005,0.026,0.002,0.039,0.015,0.001,0.0,0.003,0.0,0.002,0.002,0.041
TCGA-ZF-A9R4-01A,8.373,19.472,9.373,3.896,1.755,43.331,118.98,1.0,1.0,17.893,35.588,1.0,2958.056,6357,BLCA,simu_bulk_2ds_ref,0.003,0.0,0.0,0.015,0.0,0.0,0.951,0.0,0.011,0.0,0.0,0.017,0.0,0.0,0.002,0.0,0.003,0.015,0.0
TCGA-BT-A20P-01A,6.943,173.75,3.932,7.656,1.0,50.398,28.26,1.0,1.003,64.539,3.737,1.553,3829.148,6358,BLCA,simu_bulk_2ds_ref,0.004,0.0,0.001,0.003,0.0,0.0,0.959,0.0,0.017,0.0,0.009,0.007,0.0,0.0,0.0,0.0,0.004,0.003,0.009
TCGA-HQ-A2OE-01A,7.445,31.88,10.195,3.568,4.467,42.282,43.781,4.084,1.445,43.759,4.549,29.23,2409.772,6359,BLCA,simu_bulk_2ds_ref,0.004,0.0,0.004,0.0,0.0,0.0,0.956,0.004,0.016,0.0,0.004,0.006,0.0,0.0,0.004,0.0,0.004,0.0,0.004
TCGA-R3-A69X-01A,22.853,740.522,49.331,9.494,31.35,132.447,318.558,83.629,9.925,649.485,26.887,19.788,2505.051,6360,BLCA,simu_bulk_2ds_ref,0.014,0.006,0.051,0.015,0.012,0.001,0.521,0.02,0.071,0.128,0.059,0.088,0.005,0.0,0.008,0.0,0.02,0.027,0.187
TCGA-BT-A3PH-01A,2.986,133.589,5.88,1.0,1.0,83.199,51.721,2.903,1.0,49.797,2.873,24.602,2836.22,6361,BLCA,simu_bulk_2ds_ref,0.007,0.0,0.0,0.003,0.0,0.0,0.921,0.0,0.03,0.012,0.008,0.016,0.0,0.0,0.002,0.0,0.007,0.003,0.02
TCGA-UY-A9PA-01A,2.693,66.722,22.76,15.898,5.067,57.476,187.494,13.627,1.0,14.352,40.639,1.704,3057.402,6362,BLCA,simu_bulk_2ds_ref,0.0,0.0,0.009,0.019,0.0,0.0,0.917,0.01,0.025,0.0,0.0,0.011,0.0,0.0,0.009,0.0,0.0,0.019,0.0
TCGA-BL-A13J-01B,23.956,571.887,56.706,10.759,9.329,58.475,117.119,1.467,2.253,110.806,10.162,15.422,1091.022,6363,BLCA,simu_bulk_2ds_ref,0.012,0.007,0.04,0.043,0.001,0.023,0.524,0.006,0.055,0.141,0.04,0.039,0.02,0.001,0.045,0.004,0.019,0.044,0.181
TCGA-CF-A3MI-01A,1.684,31.322,3.876,1.157,1.527,61.938,19.767,10.435,1.0,37.586,6.28,1.0,1384.036,6364,BLCA,simu_bulk_2ds_ref,0.001,0.0,0.0,0.001,0.0,0.0,0.934,0.002,0.045,0.0,0.014,0.001,0.0,0.0,0.0,0.0,0.001,0.001,0.014
TCGA-XF-AAMW-01A,9.988,883.615,29.789,1.717,6.368,87.283,272.726,5.104,1.79,73.699,8.433,4.798,2960.126,6365,BLCA,simu_bulk_2ds_ref,0.0,0.0,0.028,0.0,0.0,0.0,0.718,0.01,0.043,0.066,0.081,0.047,0.0,0.0,0.004,0.0,0.0,0.0,0.14700000000000002
TCGA-H4-A2HQ-01A,13.654,81.188,10.407,13.078,1.0,48.215,59.045,2.807,1.0,95.497,5.52,1.0,2816.974,6366,BLCA,simu_bulk_2ds_ref,0.009,0.0,0.012,0.006,0.0,0.0,0.932,0.0,0.023,0.0,0.004,0.01,0.0,0.0,0.004,0.0,0.009,0.006,0.004
TCGA-HQ-A5ND-01A,4.544,141.419,7.371,4.665,1.0,21.678,32.273,3.57,1.0,64.925,15.24,1.72,2894.585,6367,BLCA,simu_bulk_2ds_ref,0.0,0.0,0.012,0.006,0.0,0.0,0.96,0.0,0.012,0.0,0.008,0.0,0.0,0.0,0.001,0.0,0.0,0.006,0.008
TCGA-K4-A6FZ-01A,7.577,68.116,33.641,6.473,7.868,93.466,270.442,34.292,5.443,29.716,21.582,11.189,2947.028,6368,BLCA,simu_bulk_2ds_ref,0.0,0.0,0.017,0.009,0.0,0.0,0.835,0.015,0.053,0.001,0.01,0.031,0.003,0.0,0.017,0.009,0.0,0.009,0.011
TCGA-DK-A3IV-01A,26.351,49.292,45.6,13.108,15.306,42.752,203.195,21.339,1.0,22.283,37.536,3.165,1602.82,6369,BLCA,simu_bulk_2ds_ref,0.01,0.02,0.068,0.034,0.004,0.001,0.765,0.019,0.024,0.001,0.005,0.038,0.0,0.001,0.01,0.0,0.03,0.038000000000000006,0.006
TCGA-E7-A3X6-01A,9.841,275.196,23.244,13.18,2.719,78.755,249.986,8.478,1.0,119.153,66.836,13.879,2730.529,6370,BLCA,simu_bulk_2ds_ref,0.002,0.0,0.034,0.033,0.0,0.0,0.843,0.0,0.032,0.015,0.007,0.026,0.0,0.0,0.006,0.0,0.002,0.033,0.022
TCGA-BT-A42F-01A,70.258,110.961,35.194,15.108,10.219,55.138,548.971,29.261,5.904,32.745,115.339,6.055,69.767,6371,BLCA,simu_bulk_2ds_ref,0.048,0.0,0.021,0.02,0.004,0.0,0.711,0.021,0.022,0.005,0.008,0.13,0.0,0.0,0.002,0.007,0.048,0.024,0.013000000000000001
TCGA-UY-A8OB-01A,1.347,98.294,17.435,6.869,1.404,7.502,165.28,3.478,3.566,80.6,46.312,1.0,3302.767,6372,BLCA,simu_bulk_2ds_ref,0.0,0.0,0.016,0.015,0.0,0.0,0.948,0.0,0.0,0.004,0.0,0.017,0.0,0.0,0.0,0.0,0.0,0.015,0.004
TCGA-DK-A1A3-01A,9.51,482.605,26.614,5.362,6.508,104.171,314.039,36.919,1.278,119.839,15.739,1.413,3864.614,6373,BLCA,simu_bulk_2ds_ref,0.017,0.0,0.012,0.006,0.002,0.0,0.724,0.008,0.044,0.106,0.011,0.07,0.001,0.0,0.0,0.0,0.017,0.008,0.11699999999999999
TCGA-DK-AA6X-01A,10.296,280.36,22.206,7.761,16.135,56.136,132.984,25.974,2.729,60.137,9.037,8.15,2364.853,6374,BLCA,simu_bulk_2ds_ref,0.003,0.003,0.031,0.002,0.017,0.0,0.749,0.023,0.048,0.034,0.022,0.06,0.001,0.0,0.007,0.0,0.006,0.019000000000000003,0.056
TCGA-G2-A3IE-01A,10.014,63.608,8.817,1.0,1.0,32.216,46.893,13.286,1.0,25.477,4.011,1.0,1669.574,6375,BLCA,simu_bulk_2ds_ref,0.006,0.0,0.003,0.002,0.0,0.001,0.967,0.0,0.007,0.0,0.0,0.014,0.0,0.0,0.0,0.0,0.006,0.002,0.0
TCGA-FD-A5BU-01A,30.213,723.357,35.141,3.614,9.286,87.906,758.035,38.605,1.341,506.662,37.057,2.54,554.52,6376,BLCA,simu_bulk_2ds_ref,0.007,0.002,0.023,0.005,0.001,0.0,0.606,0.013,0.036,0.184,0.038,0.076,0.0,0.0,0.008,0.0,0.009000000000000001,0.006,0.222
TCGA-C4-A0EZ-01A,6.021,74.127,4.907,2.205,2.098,120.38,78.581,1.808,1.0,167.067,6.749,1.0,796.156,6377,BLCA,simu_bulk_2ds_ref,0.0,0.0,0.022,0.002,0.002,0.001,0.885,0.001,0.042,0.006,0.036,0.003,0.0,0.0,0.0,0.0,0.0,0.004,0.041999999999999996
TCGA-FD-A3B3-01A,64.919,1007.216,72.42,26.056,13.37,94.433,742.303,61.465,8.828,267.169,131.471,19.352,548.818,6378,BLCA,simu_bulk_2ds_ref,0.016,0.001,0.036,0.046,0.003,0.001,0.474,0.01,0.059,0.216,0.024,0.089,0.001,0.0,0.015,0.01,0.017,0.049,0.24
TCGA-FD-A5BZ-01A,21.917,2961.672,15.246,1.0,2.719,91.916,125.624,56.61,1.886,599.841,2.36,1.877,4748.814,6379,BLCA,simu_bulk_2ds_ref,0.011,0.0,0.021,0.003,0.002,0.0,0.468,0.0,0.052,0.349,0.038,0.041,0.009,0.0,0.003,0.0,0.011,0.005,0.38699999999999996
TCGA-C4-A0F7-01A,6.386,158.143,7.021,1.085,1.416,94.058,35.938,10.629,3.052,118.961,3.402,1.0,2291.654,6380,BLCA,simu_bulk_2ds_ref,0.0,0.0,0.003,0.0,0.0,0.001,0.906,0.0,0.056,0.008,0.017,0.003,0.0,0.0,0.001,0.004,0.0,0.0,0.025
TCGA-XF-AAMR-01A,4.848,819.918,19.285,1.414,11.731,100.67,221.656,70.217,2.025,3382.638,11.14,5.319,1622.478,6381,BLCA,simu_bulk_2ds_ref,0.002,0.0,0.014,0.007,0.0,0.0,0.493,0.002,0.083,0.181,0.133,0.063,0.015,0.0,0.007,0.0,0.002,0.007,0.314
TCGA-XF-AAN7-01A,7.969,571.256,16.259,2.426,4.493,329.117,345.05,4.911,1.918,203.992,15.883,1.714,191.675,6382,BLCA,simu_bulk_2ds_ref,0.0,0.0,0.018,0.003,0.0,0.0,0.589,0.0,0.114,0.153,0.097,0.023,0.001,0.0,0.003,0.0,0.0,0.003,0.25
TCGA-UY-A8OD-01A,13.889,428.412,15.29,7.184,5.459,71.931,136.167,32.538,1.191,761.594,18.837,7.468,1711.415,6383,BLCA,simu_bulk_2ds_ref,0.011,0.002,0.013,0.006,0.005,0.0,0.581,0.004,0.04,0.203,0.065,0.068,0.001,0.0,0.0,0.0,0.013,0.011,0.268
TCGA-FD-A3SP-01A,22.04,2372.824,132.178,16.455,15.256,170.185,1067.399,52.528,14.054,699.869,117.546,8.564,1588.358,6384,BLCA,simu_bulk_2ds_ref,0.005,0.0,0.032,0.01,0.02,0.0,0.267,0.017,0.041,0.42,0.015,0.165,0.001,0.0,0.007,0.0,0.005,0.03,0.435
TCGA-DK-A2HX-01A,7.328,1062.269,21.3,2.168,5.768,103.666,265.003,48.213,2.559,943.696,7.23,2.255,1929.188,6385,BLCA,simu_bulk_2ds_ref,0.004,0.0,0.013,0.003,0.0,0.0,0.515,0.003,0.049,0.322,0.038,0.047,0.001,0.0,0.006,0.0,0.004,0.003,0.36
TCGA-CF-A8HX-01A,2.347,76.222,4.143,1.0,1.0,15.625,10.827,1.0,1.0,26.552,1.158,2.064,923.702,6386,BLCA,simu_bulk_2ds_ref,0.0,0.0,0.0,0.002,0.0,0.0,0.991,0.0,0.004,0.0,0.002,0.001,0.0,0.0,0.0,0.0,0.0,0.002,0.002
TCGA-E7-A85H-01A,12.992,178.065,13.277,8.958,4.752,52.825,233.426,2.307,1.0,107.202,32.717,1.182,2473.363,6387,BLCA,simu_bulk_2ds_ref,0.01,0.0,0.033,0.018,0.008,0.0,0.831,0.001,0.01,0.027,0.005,0.057,0.0,0.0,0.0,0.0,0.01,0.026,0.032
TCGA-ZF-A9RL-01A,3.784,62.94,14.109,1.0,1.0,19.409,5.232,1.0,1.0,15.097,1.417,2.4,2554.531,6388,BLCA,simu_bulk_2ds_ref,0.0,0.0,0.0,0.003,0.0,0.0,0.979,0.0,0.014,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.003,0.0
TCGA-UY-A9PB-01A,84.233,1149.854,66.697,31.813,7.644,76.043,1320.786,30.923,11.586,414.871,173.944,5.77,1197.263,6389,BLCA,simu_bulk_2ds_ref,0.028,0.0,0.03,0.067,0.001,0.0,0.455,0.002,0.027,0.224,0.012,0.147,0.0,0.001,0.005,0.0,0.028,0.068,0.23600000000000002
TCGA-GV-A3JV-01A,19.035,220.698,27.884,11.284,5.441,100.052,201.916,13.735,1.0,88.424,37.457,1.0,1639.48,6390,BLCA,simu_bulk_2ds_ref,0.01,0.001,0.027,0.009,0.0,0.0,0.805,0.005,0.027,0.063,0.023,0.026,0.001,0.0,0.001,0.0,0.011,0.009,0.086
TCGA-GD-A6C6-01A,8.533,43.066,2.44,1.0,1.0,47.633,133.652,3.671,1.0,81.345,15.301,1.0,4399.813,6391,BLCA,simu_bulk_2ds_ref,0.017,0.0,0.011,0.004,0.0,0.0,0.922,0.0,0.008,0.0,0.005,0.034,0.0,0.0,0.0,0.0,0.017,0.004,0.005
TCGA-XF-A9SW-01A,21.582,855.533,27.496,3.156,14.362,205.692,438.11,76.381,5.355,3775.301,18.556,9.773,674.892,6392,BLCA,simu_bulk_2ds_ref,0.007,0.002,0.011,0.008,0.003,0.002,0.213,0.006,0.101,0.356,0.211,0.061,0.012,0.0,0.005,0.0,0.009000000000000001,0.011,0.567
TCGA-GV-A3QI-01A,27.789,24.5,5.387,3.838,1.0,168.144,21.934,1.359,1.0,45.426,3.553,1.0,689.062,6393,BLCA,simu_bulk_2ds_ref,0.005,0.0,0.008,0.006,0.006,0.001,0.895,0.0,0.043,0.0,0.014,0.019,0.001,0.0,0.002,0.0,0.005,0.012,0.014
TCGA-UY-A9PE-01A,25.168,235.377,3.906,1.021,1.123,42.796,49.886,11.149,1.115,315.711,4.357,1.0,2997.776,6394,BLCA,simu_bulk_2ds_ref,0.018,0.0,0.003,0.005,0.0,0.003,0.846,0.0,0.016,0.063,0.03,0.015,0.0,0.0,0.0,0.0,0.018,0.005,0.093
TCGA-E7-A97P-01A,8.369,498.623,23.327,68.856,5.869,83.917,354.609,12.621,1.398,219.837,266.588,2.897,3055.059,6395,BLCA,simu_bulk_2ds_ref,0.0,0.0,0.018,0.087,0.007,0.0,0.655,0.004,0.045,0.106,0.024,0.045,0.0,0.0,0.006,0.0,0.0,0.094,0.13
TCGA-G2-AA3D-01A,11.463,54.785,5.012,1.207,3.347,23.254,21.593,9.337,1.0,13.638,4.045,2.325,2546.79,6396,BLCA,simu_bulk_2ds_ref,0.008,0.0,0.008,0.006,0.0,0.002,0.941,0.004,0.022,0.0,0.002,0.004,0.0,0.0,0.003,0.0,0.008,0.006,0.002
TCGA-BL-A3JM-01A,8.189,71.039,16.926,15.012,4.16,93.12,232.08,15.838,1.0,81.701,34.918,1.307,1785.922,6397,BLCA,simu_bulk_2ds_ref,0.0,0.0,0.015,0.011,0.015,0.0,0.837,0.001,0.036,0.038,0.012,0.032,0.001,0.0,0.001,0.0,0.0,0.026,0.05
TCGA-GV-A3JZ-01A,8.357,247.433,12.424,3.886,1.696,93.598,192.151,7.18,1.0,108.714,12.005,2.04,2395.903,6398,BLCA,simu_bulk_2ds_ref,0.003,0.0,0.004,0.009,0.002,0.0,0.854,0.0,0.02,0.056,0.002,0.048,0.0,0.0,0.001,0.0,0.003,0.011,0.058
TCGA-ZF-A9R5-01A,12.448,52.34,10.342,4.639,2.683,37.946,44.199,1.0,1.0,23.254,14.132,1.0,2840.229,6399,BLCA,simu_bulk_2ds_ref,0.007,0.0,0.012,0.001,0.0,0.005,0.947,0.002,0.022,0.0,0.0,0.004,0.0,0.0,0.001,0.0,0.007,0.001,0.0
TCGA-UY-A9PH-01A,39.658,251.486,52.548,18.724,16.033,118.278,865.584,17.413,21.302,77.1,74.637,4.953,2987.796,6400,BLCA,simu_bulk_2ds_ref,0.04,0.0,0.047,0.054,0.001,0.0,0.608,0.027,0.041,0.039,0.008,0.133,0.0,0.0,0.001,0.0,0.04,0.055,0.047
TCGA-E7-A7XN-01A,4.028,24.992,23.489,70.931,12.232,30.292,515.729,6.47,1.096,20.642,334.822,2.623,3912.829,6401,BLCA,simu_bulk_2ds_ref,0.0,0.0,0.017,0.141,0.0,0.0,0.733,0.005,0.02,0.0,0.0,0.074,0.0,0.0,0.01,0.0,0.0,0.141,0.0
TCGA-XF-A9T8-01A,7.352,294.659,48.431,31.279,7.868,102.774,758.031,27.446,2.872,85.55,140.639,44.411,2316.002,6402,BLCA,simu_bulk_2ds_ref,0.001,0.0,0.011,0.036,0.002,0.0,0.664,0.001,0.046,0.048,0.02,0.157,0.001,0.0,0.014,0.001,0.001,0.038,0.068
TCGA-DK-A3X1-01A,4.998,470.739,4.69,1.15,1.0,41.263,32.355,11.758,1.592,64.116,4.172,1.0,1202.178,6403,BLCA,simu_bulk_2ds_ref,0.002,0.0,0.005,0.001,0.0,0.0,0.928,0.0,0.018,0.017,0.014,0.015,0.0,0.0,0.0,0.0,0.002,0.001,0.031
TCGA-E5-A4TZ-01A,6.522,17.546,7.14,1.303,1.98,44.551,103.796,13.53,1.0,11.41,3.366,2.457,1299.704,6404,BLCA,simu_bulk_2ds_ref,0.0,0.0,0.006,0.007,0.0,0.004,0.931,0.003,0.022,0.0,0.0,0.012,0.0,0.0,0.011,0.004,0.0,0.007,0.0
TCGA-XF-AAN3-01A,6.194,597.093,31.614,2.117,11.126,26.964,161.306,22.099,2.484,204.361,8.687,3.372,1846.254,6405,BLCA,simu_bulk_2ds_ref,0.0,0.0,0.01,0.0,0.0,0.0,0.747,0.018,0.014,0.139,0.016,0.046,0.0,0.0,0.009,0.0,0.0,0.0,0.15500000000000003
TCGA-E7-A7DV-01A,6.045,410.368,189.545,4.901,6.49,35.166,3608.055,2.065,12.636,312.104,33.549,9.564,2173.149,6406,BLCA,simu_bulk_2ds_ref,0.001,0.0,0.04,0.008,0.0,0.0,0.54,0.0,0.015,0.052,0.014,0.329,0.0,0.001,0.001,0.0,0.001,0.008,0.066
TCGA-BT-A20O-01A,71.597,460.018,201.111,189.2,32.229,117.898,3945.887,125.543,7.441,122.274,705.313,15.418,17.73,6407,BLCA,simu_bulk_2ds_ref,0.019,0.014,0.049,0.121,0.053,0.0,0.202,0.002,0.048,0.154,0.019,0.304,0.003,0.0,0.009,0.001,0.033,0.174,0.173
TCGA-XF-AAMY-01A,9.206,684.245,16.594,1.0,4.42,113.763,135.866,31.402,11.315,201.736,8.09,5.476,2286.723,6408,BLCA,simu_bulk_2ds_ref,0.005,0.0,0.009,0.008,0.0,0.005,0.696,0.006,0.051,0.128,0.031,0.045,0.002,0.0,0.011,0.001,0.005,0.008,0.159
TCGA-BT-A20V-01A,6.088,53.096,35.358,6.204,5.095,13.292,171.578,1.509,5.143,101.401,41.483,1.448,2430.517,6409,BLCA,simu_bulk_2ds_ref,0.0,0.0,0.024,0.025,0.0,0.0,0.901,0.018,0.012,0.0,0.0,0.015,0.0,0.0,0.004,0.0,0.0,0.025,0.0
TCGA-GC-A3BM-01A,9.985,228.927,10.667,7.614,2.542,82.502,93.952,2.4,1.247,48.673,7.659,1.211,2447.809,6410,BLCA,simu_bulk_2ds_ref,0.001,0.0,0.012,0.001,0.002,0.0,0.932,0.002,0.032,0.0,0.008,0.007,0.0,0.0,0.003,0.0,0.001,0.003,0.008
TCGA-K4-A4AB-01B,6.709,651.882,16.484,1.533,3.968,62.421,280.409,21.88,1.1,371.087,6.359,2.756,2971.242,6411,BLCA,simu_bulk_2ds_ref,0.0,0.0,0.011,0.0,0.0,0.0,0.692,0.01,0.032,0.173,0.05,0.025,0.0,0.0,0.005,0.0,0.0,0.0,0.22299999999999998
TCGA-FD-A5C0-01A,7.232,348.728,11.865,3.134,7.058,43.04,103.226,42.431,2.726,584.408,7.003,4.553,3424.057,6412,BLCA,simu_bulk_2ds_ref,0.004,0.0,0.008,0.01,0.0,0.002,0.809,0.006,0.025,0.068,0.029,0.028,0.006,0.0,0.004,0.0,0.004,0.01,0.097
TCGA-G2-A2EK-01A,16.781,199.655,16.952,1.685,7.441,35.378,25.813,20.725,1.0,208.27,5.056,1.717,1645.487,6413,BLCA,simu_bulk_2ds_ref,0.007,0.011,0.018,0.001,0.0,0.007,0.839,0.008,0.029,0.023,0.04,0.01,0.004,0.0,0.003,0.0,0.018,0.001,0.063
TCGA-CF-A1HR-01A,10.258,170.371,10.563,5.741,5.521,89.297,72.646,20.074,1.0,108.92,16.562,7.986,2439.131,6414,BLCA,simu_bulk_2ds_ref,0.017,0.0,0.005,0.007,0.0,0.0,0.861,0.008,0.044,0.017,0.024,0.016,0.001,0.0,0.001,0.0,0.017,0.007,0.041
TCGA-GC-A3RD-01A,5.404,177.72,10.224,1.265,1.408,35.562,59.035,4.717,3.177,61.0,3.59,1.988,1512.441,6415,BLCA,simu_bulk_2ds_ref,0.004,0.0,0.003,0.005,0.0,0.0,0.923,0.0,0.016,0.011,0.001,0.031,0.0,0.0,0.002,0.003,0.004,0.005,0.012
TCGA-E7-A5KE-01A,6.715,15.434,3.559,1.0,1.0,42.969,4.789,1.21,1.0,15.775,1.304,7.656,3265.685,6416,BLCA,simu_bulk_2ds_ref,0.005,0.0,0.0,0.003,0.0,0.0,0.969,0.0,0.015,0.0,0.005,0.001,0.0,0.0,0.001,0.0,0.005,0.003,0.005
TCGA-ZF-A9R9-01A,12.946,558.622,7.139,1.0,1.572,37.389,74.375,20.415,1.0,390.811,5.412,1.379,459.144,6417,BLCA,simu_bulk_2ds_ref,0.014,0.0,0.003,0.001,0.0,0.0,0.569,0.0,0.01,0.35,0.02,0.033,0.001,0.0,0.0,0.0,0.014,0.001,0.37
TCGA-DK-A1AB-01A,16.039,952.992,40.403,4.772,6.203,48.567,302.868,32.141,1.45,388.528,26.312,4.148,912.529,6418,BLCA,simu_bulk_2ds_ref,0.006,0.0,0.022,0.006,0.004,0.0,0.551,0.01,0.028,0.283,0.019,0.054,0.001,0.0,0.015,0.0,0.006,0.01,0.302
TCGA-GU-A42R-01A,3.393,68.484,4.748,2.714,1.0,69.284,21.406,3.526,1.0,31.752,5.53,1.308,2529.772,6419,BLCA,simu_bulk_2ds_ref,0.0,0.0,0.002,0.0,0.0,0.001,0.934,0.0,0.05,0.0,0.007,0.001,0.0,0.0,0.006,0.0,0.0,0.0,0.007
TCGA-E7-A5KF-01A,5.016,102.884,5.718,1.0,1.0,39.748,6.141,1.0,1.0,8.554,1.556,1.0,4803.825,6420,BLCA,simu_bulk_2ds_ref,0.0,0.0,0.005,0.002,0.0,0.0,0.98,0.0,0.008,0.0,0.0,0.001,0.0,0.0,0.003,0.0,0.0,0.002,0.0
TCGA-ZF-AA54-01A,6.161,178.636,126.826,9.051,23.433,172.962,3271.005,21.367,2.299,630.203,58.986,6.839,95.863,6421,BLCA,simu_bulk_2ds_ref,0.001,0.0,0.061,0.009,0.002,0.0,0.356,0.007,0.072,0.176,0.064,0.248,0.001,0.0,0.003,0.0,0.001,0.011,0.24
TCGA-CF-A3MF-01A,1.174,16.45,1.63,1.0,1.0,38.355,3.298,1.092,1.0,22.289,1.027,1.0,642.047,6422,BLCA,simu_bulk_2ds_ref,0.0,0.0,0.0,0.0,0.0,0.0,0.973,0.0,0.016,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
TCGA-E7-A6ME-01A,15.317,54.554,11.162,25.154,2.044,72.665,166.65,32.4,1.896,109.169,51.026,3.477,1276.696,6423,BLCA,simu_bulk_2ds_ref,0.011,0.002,0.032,0.023,0.037,0.0,0.798,0.003,0.03,0.013,0.012,0.03,0.002,0.0,0.005,0.0,0.013,0.06,0.025
TCGA-DK-AA6M-01A,10.52,315.272,69.565,3.378,14.204,92.289,1357.642,85.499,1.101,157.691,57.128,6.451,2125.006,6424,BLCA,simu_bulk_2ds_ref,0.003,0.0,0.037,0.016,0.0,0.0,0.686,0.042,0.032,0.054,0.02,0.102,0.0,0.004,0.003,0.0,0.003,0.016,0.074
TCGA-CF-A47W-01A,4.497,67.105,7.187,1.0,1.0,53.924,22.349,2.01,1.0,62.376,6.631,1.0,3977.29,6425,BLCA,simu_bulk_2ds_ref,0.001,0.0,0.001,0.001,0.0,0.0,0.962,0.0,0.028,0.0,0.005,0.001,0.0,0.0,0.0,0.0,0.001,0.001,0.005
TCGA-XF-A9ST-01A,11.457,116.049,2.003,1.0,3.13,52.601,13.566,2.54,1.0,85.263,1.026,168.861,2223.164,6426,BLCA,simu_bulk_2ds_ref,0.005,0.0,0.0,0.003,0.0,0.0,0.948,0.0,0.021,0.007,0.006,0.009,0.0,0.0,0.0,0.0,0.005,0.003,0.013000000000000001
TCGA-FD-A3SN-01A,21.38,1447.685,8.135,3.807,1.232,53.703,131.766,11.386,2.723,211.117,36.097,2.918,1717.142,6427,BLCA,simu_bulk_2ds_ref,0.007,0.0,0.0,0.014,0.0,0.0,0.818,0.0,0.023,0.093,0.008,0.033,0.0,0.0,0.003,0.0,0.007,0.014,0.101
TCGA-FD-A3B6-01A,9.923,270.943,43.649,26.301,10.215,75.548,840.396,5.661,6.512,65.849,189.358,9.212,3145.57,6428,BLCA,simu_bulk_2ds_ref,0.001,0.0,0.021,0.065,0.001,0.0,0.711,0.004,0.026,0.038,0.0,0.13,0.0,0.0,0.003,0.0,0.001,0.066,0.038
TCGA-ZF-A9R7-01A,32.569,63.923,23.493,55.032,9.756,43.533,346.312,122.745,1.0,23.672,235.79,12.726,2356.87,6429,BLCA,simu_bulk_2ds_ref,0.033,0.004,0.042,0.117,0.012,0.0,0.686,0.024,0.029,0.003,0.001,0.04,0.0,0.004,0.004,0.0,0.037000000000000005,0.129,0.004
TCGA-BT-A3PK-01A,7.177,266.347,29.301,3.475,2.875,234.868,251.171,19.317,4.084,222.767,16.946,24.463,610.182,6430,BLCA,simu_bulk_2ds_ref,0.001,0.0,0.022,0.004,0.0,0.0,0.687,0.004,0.08,0.082,0.047,0.054,0.001,0.0,0.019,0.001,0.001,0.004,0.129
TCGA-FD-A62P-01A,5.86,780.533,25.387,13.042,8.655,63.691,294.218,16.814,6.642,198.142,54.487,5.183,1942.364,6431,BLCA,simu_bulk_2ds_ref,0.008,0.0,0.015,0.018,0.015,0.0,0.682,0.01,0.031,0.105,0.026,0.071,0.002,0.001,0.006,0.01,0.008,0.033,0.131
