,B Cells_marker_mean,CAFs_marker_mean,CD4 T_marker_mean,CD8 T_marker_mean,DC_marker_mean,Endothelial Cells_marker_mean,Macrophages_marker_mean,Mast Cells_marker_mean,Monocytes_marker_mean,Myofibroblasts_marker_mean,NK_marker_mean,Neutrophils_marker_mean,Cancer Cells_marker_mean,Unnamed: 0,cancer_type,reference_dataset,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,Cancer Cells,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,B Cells,CD8 T,Fibroblasts
TCGA-ZF-AA4X-01A,6.486,23.274,7.58,1.018,3.612,24.763,11.816,6.174,1.0,7.862,3.095,2.043,2044.514,6351,BLCA,simu_bulk_2ds_ref,0.0,0.0,0.0,0.005,0.0,0.0,0.959,0.017,0.01,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.008
TCGA-GD-A3OQ-01A,3.788,530.565,10.916,1.525,2.414,49.792,40.682,6.449,1.669,72.861,4.425,1.88,2532.857,6352,BLCA,simu_bulk_2ds_ref,0.0,0.0,0.009,0.0,0.0,0.0,0.944,0.003,0.01,0.017,0.001,0.011,0.005,0.0,0.001,0.0,0.0,0.0,0.018000000000000002
TCGA-ZF-AA51-01A,21.829,276.633,27.655,8.421,6.464,63.043,276.886,10.212,2.514,68.074,37.649,3.209,1274.322,6353,BLCA,simu_bulk_2ds_ref,0.034,0.0,0.037,0.008,0.0,0.0,0.705,0.018,0.043,0.06,0.013,0.071,0.003,0.0,0.003,0.006,0.034,0.008,0.073
TCGA-FD-A3SS-01A,5.158,172.972,6.394,1.0,1.0,25.625,33.993,3.031,1.0,147.526,2.064,10.654,2812.485,6354,BLCA,simu_bulk_2ds_ref,0.0,0.0,0.0,0.002,0.0,0.0,0.926,0.001,0.015,0.013,0.025,0.015,0.001,0.0,0.002,0.0,0.0,0.002,0.038
TCGA-DK-AA71-01A,4.469,120.729,5.815,3.883,1.0,62.405,104.417,1.683,1.0,62.67,12.182,1.0,5564.038,6355,BLCA,simu_bulk_2ds_ref,0.0,0.0,0.003,0.005,0.0,0.0,0.935,0.0,0.022,0.006,0.011,0.017,0.0,0.0,0.0,0.0,0.0,0.005,0.017
TCGA-4Z-AA83-01A,2.161,393.304,13.202,1.169,2.578,97.847,110.637,4.609,1.19,89.984,7.207,7.712,2010.285,6356,BLCA,simu_bulk_2ds_ref,0.001,0.0,0.002,0.001,0.0,0.0,0.847,0.022,0.026,0.003,0.071,0.024,0.002,0.0,0.0,0.0,0.001,0.001,0.074
TCGA-ZF-A9R4-01A,8.373,19.472,9.373,3.896,1.755,43.332,118.981,1.0,1.0,17.893,35.588,1.0,2958.085,6357,BLCA,simu_bulk_2ds_ref,0.001,0.0,0.0,0.027,0.0,0.0,0.916,0.0,0.011,0.0,0.01,0.034,0.0,0.001,0.0,0.0,0.001,0.027,0.01
TCGA-BT-A20P-01A,6.943,173.749,3.932,7.656,1.0,50.397,28.26,1.0,1.003,64.539,3.737,1.553,3829.123,6358,BLCA,simu_bulk_2ds_ref,0.0,0.0,0.0,0.0,0.0,0.0,0.957,0.0,0.016,0.0,0.024,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.024
TCGA-HQ-A2OE-01A,7.445,31.88,10.194,3.568,4.467,42.282,43.781,4.084,1.445,43.758,4.548,29.229,2409.735,6359,BLCA,simu_bulk_2ds_ref,0.001,0.0,0.004,0.0,0.0,0.0,0.944,0.009,0.023,0.0,0.008,0.008,0.001,0.0,0.001,0.0,0.001,0.0,0.008
TCGA-R3-A69X-01A,22.853,740.51,49.33,9.494,31.349,132.445,318.553,83.627,9.925,649.474,26.887,19.788,2505.01,6360,BLCA,simu_bulk_2ds_ref,0.009,0.004,0.041,0.003,0.003,0.0,0.585,0.029,0.075,0.093,0.062,0.088,0.006,0.0,0.001,0.0,0.013,0.006,0.155
TCGA-BT-A3PH-01A,2.986,133.59,5.88,1.0,1.0,83.199,51.721,2.903,1.0,49.797,2.873,24.603,2836.234,6361,BLCA,simu_bulk_2ds_ref,0.0,0.0,0.0,0.0,0.0,0.0,0.906,0.0,0.04,0.008,0.019,0.024,0.002,0.0,0.0,0.0,0.0,0.0,0.027
TCGA-UY-A9PA-01A,2.693,66.721,22.76,15.898,5.067,57.476,187.493,13.627,1.0,14.352,40.639,1.704,3057.398,6362,BLCA,simu_bulk_2ds_ref,0.0,0.0,0.001,0.028,0.0,0.0,0.899,0.032,0.014,0.0,0.003,0.016,0.006,0.0,0.0,0.0,0.0,0.028,0.003
TCGA-BL-A13J-01B,23.952,571.807,56.698,10.757,9.328,58.467,117.103,1.467,2.253,110.79,10.16,15.42,1090.871,6363,BLCA,simu_bulk_2ds_ref,0.008,0.004,0.018,0.038,0.005,0.0,0.726,0.005,0.011,0.141,0.021,0.014,0.006,0.0,0.003,0.0,0.012,0.043,0.16199999999999998
TCGA-CF-A3MI-01A,1.684,31.322,3.876,1.157,1.527,61.938,19.767,10.435,1.0,37.586,6.28,1.0,1384.037,6364,BLCA,simu_bulk_2ds_ref,0.0,0.0,0.0,0.0,0.0,0.0,0.904,0.013,0.031,0.0,0.048,0.003,0.001,0.0,0.001,0.0,0.0,0.0,0.048
TCGA-XF-AAMW-01A,9.988,883.619,29.79,1.717,6.368,87.284,272.727,5.104,1.79,73.699,8.433,4.798,2960.136,6365,BLCA,simu_bulk_2ds_ref,0.008,0.0,0.034,0.0,0.0,0.0,0.762,0.013,0.043,0.085,0.0,0.052,0.002,0.0,0.0,0.0,0.008,0.0,0.085
TCGA-H4-A2HQ-01A,13.653,81.186,10.407,13.077,1.0,48.214,59.044,2.807,1.0,95.495,5.52,1.0,2816.914,6366,BLCA,simu_bulk_2ds_ref,0.007,0.0,0.001,0.0,0.0,0.0,0.944,0.0,0.021,0.002,0.006,0.017,0.0,0.0,0.0,0.0,0.007,0.0,0.008
TCGA-HQ-A5ND-01A,4.544,141.417,7.371,4.665,1.0,21.678,32.272,3.57,1.0,64.923,15.24,1.72,2894.532,6367,BLCA,simu_bulk_2ds_ref,0.0,0.0,0.003,0.001,0.0,0.0,0.967,0.0,0.013,0.002,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.015
TCGA-K4-A6FZ-01A,7.577,68.116,33.641,6.473,7.868,93.466,270.441,34.292,5.443,29.716,21.582,11.189,2947.021,6368,BLCA,simu_bulk_2ds_ref,0.001,0.0,0.021,0.002,0.0,0.0,0.856,0.021,0.049,0.003,0.006,0.029,0.005,0.0,0.005,0.001,0.001,0.002,0.009000000000000001
TCGA-DK-A3IV-01A,26.35,49.291,45.599,13.108,15.306,42.751,203.192,21.338,1.0,22.283,37.536,3.165,1602.795,6369,BLCA,simu_bulk_2ds_ref,0.002,0.023,0.072,0.021,0.002,0.0,0.769,0.048,0.012,0.003,0.011,0.036,0.0,0.0,0.001,0.0,0.025,0.023,0.013999999999999999
TCGA-E7-A3X6-01A,9.841,275.194,23.244,13.18,2.719,78.754,249.984,8.478,1.0,119.153,66.835,13.879,2730.513,6370,BLCA,simu_bulk_2ds_ref,0.004,0.0,0.021,0.031,0.0,0.0,0.803,0.002,0.058,0.013,0.018,0.047,0.001,0.0,0.001,0.0,0.004,0.031,0.031
TCGA-BT-A42F-01A,70.258,110.961,35.193,15.108,10.219,55.137,548.967,29.261,5.904,32.745,115.338,6.055,69.766,6371,BLCA,simu_bulk_2ds_ref,0.061,0.0,0.015,0.014,0.004,0.0,0.755,0.027,0.035,0.001,0.015,0.063,0.001,0.0,0.006,0.002,0.061,0.018000000000000002,0.016
TCGA-UY-A8OB-01A,1.347,98.294,17.435,6.869,1.404,7.502,165.28,3.478,3.566,80.6,46.312,1.0,3302.753,6372,BLCA,simu_bulk_2ds_ref,0.0,0.0,0.015,0.017,0.0,0.0,0.922,0.0,0.0,0.003,0.005,0.036,0.002,0.0,0.0,0.0,0.0,0.017,0.008
TCGA-DK-A1A3-01A,9.51,482.606,26.614,5.362,6.508,104.171,314.04,36.919,1.278,119.839,15.739,1.413,3864.626,6373,BLCA,simu_bulk_2ds_ref,0.014,0.0,0.011,0.005,0.0,0.0,0.741,0.011,0.031,0.087,0.01,0.083,0.005,0.0,0.0,0.0,0.014,0.005,0.09699999999999999
TCGA-DK-AA6X-01A,10.296,280.355,22.206,7.761,16.134,56.135,132.981,25.974,2.729,60.136,9.037,8.15,2364.81,6374,BLCA,simu_bulk_2ds_ref,0.001,0.003,0.032,0.002,0.002,0.0,0.756,0.049,0.047,0.026,0.017,0.059,0.002,0.0,0.003,0.0,0.004,0.004,0.043
TCGA-G2-A3IE-01A,10.014,63.608,8.817,1.0,1.0,32.216,46.893,13.286,1.0,25.477,4.011,1.0,1669.561,6375,BLCA,simu_bulk_2ds_ref,0.001,0.0,0.001,0.0,0.0,0.0,0.948,0.0,0.008,0.002,0.013,0.025,0.002,0.0,0.0,0.0,0.001,0.0,0.015
TCGA-FD-A5BU-01A,30.213,723.361,35.141,3.614,9.286,87.906,758.039,38.606,1.341,506.664,37.057,2.54,554.523,6376,BLCA,simu_bulk_2ds_ref,0.008,0.005,0.024,0.001,0.0,0.0,0.673,0.02,0.078,0.093,0.03,0.061,0.003,0.0,0.005,0.0,0.013000000000000001,0.001,0.123
TCGA-C4-A0EZ-01A,6.021,74.128,4.907,2.205,2.098,120.38,78.582,1.808,1.0,167.068,6.749,1.0,796.161,6377,BLCA,simu_bulk_2ds_ref,0.0,0.0,0.009,0.002,0.001,0.0,0.892,0.001,0.05,0.0,0.037,0.006,0.001,0.0,0.001,0.0,0.0,0.003,0.037
TCGA-FD-A3B3-01A,64.919,1007.219,72.42,26.056,13.37,94.434,742.305,61.466,8.828,267.169,131.472,19.352,548.82,6378,BLCA,simu_bulk_2ds_ref,0.023,0.001,0.034,0.039,0.002,0.0,0.531,0.017,0.083,0.143,0.039,0.07,0.003,0.0,0.005,0.01,0.024,0.041,0.182
TCGA-FD-A5BZ-01A,21.917,2961.623,15.246,1.0,2.719,91.915,125.622,56.609,1.886,599.831,2.36,1.877,4748.734,6379,BLCA,simu_bulk_2ds_ref,0.012,0.0,0.016,0.0,0.0,0.0,0.495,0.001,0.043,0.359,0.025,0.041,0.008,0.0,0.0,0.0,0.012,0.0,0.384
TCGA-C4-A0F7-01A,6.386,158.142,7.021,1.085,1.416,94.057,35.937,10.629,3.052,118.96,3.402,1.0,2291.633,6380,BLCA,simu_bulk_2ds_ref,0.0,0.0,0.003,0.0,0.0,0.0,0.87,0.0,0.092,0.009,0.024,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.033
TCGA-XF-AAMR-01A,4.848,819.902,19.285,1.414,11.73,100.668,221.651,70.215,2.025,3382.572,11.139,5.319,1622.447,6381,BLCA,simu_bulk_2ds_ref,0.001,0.0,0.007,0.0,0.0,0.0,0.509,0.011,0.098,0.109,0.162,0.087,0.016,0.0,0.001,0.0,0.001,0.0,0.271
TCGA-XF-AAN7-01A,7.969,571.257,16.259,2.426,4.493,329.118,345.051,4.911,1.918,203.992,15.883,1.714,191.676,6382,BLCA,simu_bulk_2ds_ref,0.001,0.0,0.009,0.006,0.0,0.0,0.546,0.0,0.127,0.117,0.159,0.031,0.002,0.001,0.0,0.0,0.001,0.006,0.276
TCGA-UY-A8OD-01A,13.889,428.407,15.29,7.184,5.459,71.93,136.166,32.538,1.191,761.586,18.836,7.468,1711.395,6383,BLCA,simu_bulk_2ds_ref,0.006,0.001,0.016,0.007,0.0,0.0,0.649,0.012,0.033,0.134,0.068,0.067,0.006,0.0,0.0,0.0,0.007,0.007,0.202
TCGA-FD-A3SP-01A,22.04,2372.776,132.175,16.455,15.256,170.182,1067.377,52.527,14.053,699.855,117.544,8.564,1588.326,6384,BLCA,simu_bulk_2ds_ref,0.011,0.0,0.033,0.01,0.005,0.0,0.289,0.036,0.055,0.403,0.009,0.142,0.003,0.0,0.003,0.0,0.011,0.015,0.41200000000000003
TCGA-DK-A2HX-01A,7.328,1062.273,21.3,2.168,5.768,103.667,265.004,48.213,2.559,943.7,7.23,2.255,1929.197,6385,BLCA,simu_bulk_2ds_ref,0.001,0.0,0.012,0.0,0.0,0.0,0.589,0.006,0.054,0.236,0.037,0.058,0.006,0.0,0.0,0.0,0.001,0.0,0.27299999999999996
TCGA-CF-A8HX-01A,2.347,76.222,4.143,1.0,1.0,15.625,10.827,1.0,1.0,26.552,1.158,2.064,923.698,6386,BLCA,simu_bulk_2ds_ref,0.0,0.0,0.0,0.0,0.0,0.0,0.974,0.003,0.007,0.0,0.014,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.014
TCGA-E7-A85H-01A,12.992,178.066,13.277,8.958,4.752,52.825,233.427,2.307,1.0,107.203,32.717,1.182,2473.377,6387,BLCA,simu_bulk_2ds_ref,0.007,0.0,0.013,0.015,0.0,0.0,0.859,0.002,0.016,0.02,0.009,0.056,0.001,0.0,0.0,0.0,0.007,0.015,0.028999999999999998
TCGA-ZF-A9RL-01A,3.784,62.939,14.109,1.0,1.0,19.409,5.232,1.0,1.0,15.097,1.417,2.4,2554.484,6388,BLCA,simu_bulk_2ds_ref,0.0,0.0,0.0,0.0,0.0,0.0,0.977,0.0,0.015,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008
TCGA-UY-A9PB-01A,84.232,1149.839,66.696,31.813,7.643,76.042,1320.768,30.923,11.586,414.866,173.941,5.77,1197.248,6389,BLCA,simu_bulk_2ds_ref,0.031,0.001,0.031,0.04,0.0,0.0,0.489,0.008,0.05,0.19,0.01,0.143,0.002,0.001,0.004,0.0,0.032,0.04,0.2
TCGA-GV-A3JV-01A,19.035,220.696,27.883,11.284,5.441,100.051,201.914,13.735,1.0,88.424,37.457,1.0,1639.467,6390,BLCA,simu_bulk_2ds_ref,0.014,0.002,0.026,0.011,0.0,0.0,0.759,0.013,0.056,0.057,0.025,0.03,0.004,0.001,0.0,0.0,0.016,0.011,0.082
TCGA-GD-A6C6-01A,8.533,43.066,2.44,1.0,1.0,47.633,133.652,3.671,1.0,81.345,15.301,1.0,4399.795,6391,BLCA,simu_bulk_2ds_ref,0.0,0.0,0.002,0.0,0.0,0.0,0.938,0.0,0.014,0.0,0.012,0.031,0.0,0.0,0.001,0.0,0.0,0.0,0.012
TCGA-XF-A9SW-01A,21.582,855.524,27.496,3.156,14.361,205.689,438.106,76.38,5.355,3775.26,18.556,9.773,674.884,6392,BLCA,simu_bulk_2ds_ref,0.006,0.006,0.015,0.002,0.0,0.0,0.225,0.017,0.117,0.312,0.229,0.056,0.011,0.001,0.002,0.001,0.012,0.002,0.541
TCGA-GV-A3QI-01A,27.789,24.499,5.387,3.838,1.0,168.141,21.933,1.359,1.0,45.425,3.553,1.0,689.051,6393,BLCA,simu_bulk_2ds_ref,0.0,0.0,0.001,0.002,0.0,0.0,0.915,0.0,0.055,0.0,0.018,0.009,0.0,0.0,0.0,0.0,0.0,0.002,0.018
TCGA-UY-A9PE-01A,25.168,235.376,3.906,1.021,1.123,42.796,49.886,11.149,1.115,315.71,4.357,1.0,2997.768,6394,BLCA,simu_bulk_2ds_ref,0.017,0.0,0.002,0.0,0.0,0.0,0.874,0.002,0.021,0.039,0.022,0.02,0.002,0.0,0.001,0.0,0.017,0.0,0.061
TCGA-E7-A97P-01A,8.369,498.624,23.327,68.856,5.869,83.917,354.61,12.621,1.398,219.838,266.589,2.897,3055.069,6395,BLCA,simu_bulk_2ds_ref,0.0,0.001,0.026,0.072,0.0,0.0,0.68,0.003,0.076,0.067,0.02,0.051,0.002,0.0,0.0,0.0,0.001,0.072,0.08700000000000001
TCGA-G2-AA3D-01A,11.463,54.785,5.012,1.207,3.347,23.254,21.593,9.337,1.0,13.638,4.045,2.325,2546.788,6396,BLCA,simu_bulk_2ds_ref,0.003,0.001,0.001,0.001,0.0,0.0,0.947,0.007,0.018,0.0,0.012,0.006,0.0,0.0,0.004,0.0,0.004,0.001,0.012
TCGA-BL-A3JM-01A,8.189,71.038,16.926,15.012,4.159,93.118,232.076,15.837,1.0,81.699,34.917,1.307,1785.89,6397,BLCA,simu_bulk_2ds_ref,0.0,0.0,0.003,0.019,0.001,0.0,0.856,0.003,0.027,0.055,0.012,0.024,0.001,0.0,0.0,0.0,0.0,0.02,0.067
TCGA-GV-A3JZ-01A,8.357,247.435,12.424,3.886,1.696,93.599,192.152,7.18,1.0,108.715,12.006,2.04,2395.927,6398,BLCA,simu_bulk_2ds_ref,0.005,0.0,0.001,0.014,0.0,0.0,0.859,0.0,0.021,0.04,0.006,0.051,0.002,0.0,0.0,0.0,0.005,0.014,0.046
TCGA-ZF-A9R5-01A,12.448,52.34,10.342,4.639,2.683,37.947,44.199,1.0,1.0,23.254,14.132,1.0,2840.251,6399,BLCA,simu_bulk_2ds_ref,0.006,0.0,0.002,0.0,0.0,0.0,0.952,0.008,0.018,0.0,0.012,0.001,0.0,0.0,0.0,0.0,0.006,0.0,0.012
TCGA-UY-A9PH-01A,39.658,251.486,52.548,18.724,16.033,118.278,865.583,17.413,21.302,77.1,74.637,4.953,2987.793,6400,BLCA,simu_bulk_2ds_ref,0.031,0.0,0.032,0.033,0.0,0.0,0.679,0.031,0.045,0.028,0.009,0.109,0.0,0.0,0.001,0.0,0.031,0.033,0.037
TCGA-E7-A7XN-01A,4.028,24.993,23.489,70.931,12.232,30.292,515.731,6.47,1.096,20.643,334.824,2.623,3912.85,6401,BLCA,simu_bulk_2ds_ref,0.0,0.0,0.013,0.109,0.0,0.0,0.742,0.001,0.039,0.0,0.002,0.091,0.001,0.0,0.0,0.0,0.0,0.109,0.002
TCGA-XF-A9T8-01A,7.352,294.659,48.431,31.279,7.868,102.774,758.03,27.446,2.872,85.55,140.639,44.41,2315.999,6402,BLCA,simu_bulk_2ds_ref,0.001,0.0,0.016,0.034,0.0,0.0,0.659,0.0,0.079,0.038,0.019,0.144,0.0,0.0,0.009,0.0,0.001,0.034,0.056999999999999995
TCGA-DK-A3X1-01A,4.998,470.738,4.69,1.15,1.0,41.263,32.355,11.758,1.592,64.116,4.172,1.0,1202.176,6403,BLCA,simu_bulk_2ds_ref,0.0,0.0,0.002,0.0,0.0,0.0,0.898,0.0,0.019,0.01,0.043,0.027,0.001,0.0,0.0,0.0,0.0,0.0,0.053
TCGA-E5-A4TZ-01A,6.522,17.546,7.14,1.303,1.98,44.553,103.799,13.531,1.0,11.41,3.366,2.457,1299.739,6404,BLCA,simu_bulk_2ds_ref,0.0,0.003,0.002,0.001,0.0,0.0,0.95,0.007,0.018,0.0,0.005,0.011,0.002,0.0,0.002,0.0,0.003,0.001,0.005
TCGA-XF-AAN3-01A,6.194,597.086,31.613,2.117,11.126,26.963,161.304,22.099,2.484,204.359,8.687,3.372,1846.233,6405,BLCA,simu_bulk_2ds_ref,0.0,0.0,0.008,0.0,0.0,0.0,0.79,0.027,0.015,0.089,0.004,0.065,0.001,0.0,0.0,0.0,0.0,0.0,0.093
TCGA-E7-A7DV-01A,6.045,410.365,189.544,4.901,6.49,35.165,3608.028,2.065,12.636,312.101,33.548,9.564,2173.133,6406,BLCA,simu_bulk_2ds_ref,0.0,0.0,0.027,0.001,0.0,0.0,0.498,0.0,0.037,0.014,0.009,0.411,0.001,0.0,0.0,0.0,0.0,0.001,0.023
TCGA-BT-A20O-01A,71.594,459.998,201.103,189.192,32.228,117.893,3945.721,125.538,7.441,122.269,705.283,15.417,17.73,6407,BLCA,simu_bulk_2ds_ref,0.019,0.015,0.045,0.099,0.053,0.0,0.233,0.005,0.048,0.113,0.019,0.347,0.004,0.0,0.001,0.001,0.034,0.152,0.132
TCGA-XF-AAMY-01A,9.206,684.237,16.594,1.0,4.42,113.762,135.864,31.402,11.315,201.733,8.09,5.476,2286.697,6408,BLCA,simu_bulk_2ds_ref,0.001,0.0,0.007,0.002,0.0,0.0,0.74,0.009,0.049,0.097,0.033,0.053,0.007,0.0,0.002,0.0,0.001,0.002,0.13
TCGA-BT-A20V-01A,6.088,53.095,35.357,6.204,5.095,13.292,171.575,1.509,5.143,101.399,41.483,1.448,2430.472,6409,BLCA,simu_bulk_2ds_ref,0.0,0.0,0.012,0.011,0.0,0.0,0.938,0.012,0.001,0.001,0.003,0.02,0.0,0.0,0.0,0.0,0.0,0.011,0.004
TCGA-GC-A3BM-01A,9.985,228.922,10.666,7.613,2.542,82.5,93.95,2.4,1.247,48.672,7.659,1.211,2447.753,6410,BLCA,simu_bulk_2ds_ref,0.0,0.001,0.005,0.0,0.0,0.0,0.904,0.006,0.059,0.003,0.015,0.006,0.0,0.0,0.0,0.0,0.001,0.0,0.018
TCGA-K4-A4AB-01B,6.709,651.873,16.484,1.533,3.968,62.42,280.405,21.879,1.1,371.082,6.358,2.756,2971.203,6411,BLCA,simu_bulk_2ds_ref,0.002,0.0,0.009,0.0,0.0,0.0,0.737,0.018,0.035,0.125,0.035,0.037,0.0,0.0,0.0,0.0,0.002,0.0,0.16
TCGA-FD-A5C0-01A,7.232,348.724,11.865,3.134,7.058,43.039,103.225,42.431,2.726,584.401,7.003,4.553,3424.02,6412,BLCA,simu_bulk_2ds_ref,0.0,0.0,0.006,0.003,0.0,0.0,0.842,0.012,0.031,0.035,0.033,0.035,0.003,0.0,0.001,0.0,0.0,0.003,0.068
TCGA-G2-A2EK-01A,16.781,199.653,16.951,1.685,7.441,35.377,25.813,20.725,1.0,208.268,5.056,1.717,1645.469,6413,BLCA,simu_bulk_2ds_ref,0.004,0.02,0.032,0.0,0.0,0.0,0.84,0.012,0.02,0.019,0.044,0.002,0.005,0.0,0.0,0.0,0.024,0.0,0.063
TCGA-CF-A1HR-01A,10.258,170.37,10.563,5.741,5.521,89.297,72.646,20.074,1.0,108.919,16.561,7.986,2439.124,6414,BLCA,simu_bulk_2ds_ref,0.017,0.0,0.005,0.001,0.0,0.0,0.83,0.022,0.044,0.013,0.032,0.032,0.005,0.0,0.0,0.0,0.017,0.001,0.045
TCGA-GC-A3RD-01A,5.404,177.719,10.223,1.265,1.408,35.561,59.034,4.717,3.177,60.999,3.59,1.988,1512.431,6415,BLCA,simu_bulk_2ds_ref,0.001,0.0,0.0,0.001,0.0,0.0,0.913,0.0,0.018,0.005,0.01,0.047,0.003,0.0,0.0,0.0,0.001,0.001,0.015
TCGA-E7-A5KE-01A,6.715,15.434,3.559,1.0,1.0,42.969,4.789,1.21,1.0,15.775,1.304,7.656,3265.648,6416,BLCA,simu_bulk_2ds_ref,0.0,0.0,0.0,0.001,0.0,0.0,0.974,0.0,0.013,0.0,0.01,0.001,0.0,0.0,0.0,0.0,0.0,0.001,0.01
TCGA-ZF-A9R9-01A,12.946,558.622,7.139,1.0,1.572,37.389,74.375,20.415,1.0,390.811,5.412,1.379,459.144,6417,BLCA,simu_bulk_2ds_ref,0.019,0.0,0.006,0.0,0.0,0.0,0.6,0.014,0.024,0.279,0.017,0.034,0.006,0.0,0.001,0.0,0.019,0.0,0.29600000000000004
TCGA-DK-A1AB-01A,16.04,953.012,40.403,4.772,6.203,48.568,302.874,32.142,1.45,388.536,26.313,4.148,912.549,6418,BLCA,simu_bulk_2ds_ref,0.011,0.0,0.017,0.001,0.0,0.0,0.593,0.021,0.034,0.237,0.019,0.061,0.004,0.0,0.001,0.0,0.011,0.001,0.256
TCGA-GU-A42R-01A,3.393,68.484,4.748,2.714,1.0,69.284,21.406,3.526,1.0,31.752,5.53,1.308,2529.762,6419,BLCA,simu_bulk_2ds_ref,0.0,0.0,0.0,0.0,0.0,0.0,0.943,0.0,0.036,0.0,0.019,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.019
TCGA-E7-A5KF-01A,5.016,102.884,5.718,1.0,1.0,39.748,6.141,1.0,1.0,8.554,1.556,1.0,4803.812,6420,BLCA,simu_bulk_2ds_ref,0.0,0.0,0.0,0.0,0.0,0.0,0.977,0.001,0.015,0.0,0.006,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.006
TCGA-ZF-AA54-01A,6.16,178.629,126.821,9.051,23.432,172.955,3270.87,21.366,2.299,630.177,58.983,6.839,95.859,6421,BLCA,simu_bulk_2ds_ref,0.0,0.0,0.055,0.002,0.0,0.0,0.406,0.0,0.091,0.148,0.014,0.279,0.004,0.0,0.0,0.0,0.0,0.002,0.162
TCGA-CF-A3MF-01A,1.174,16.45,1.63,1.0,1.0,38.355,3.298,1.092,1.0,22.289,1.027,1.0,642.046,6422,BLCA,simu_bulk_2ds_ref,0.0,0.0,0.0,0.0,0.0,0.0,0.931,0.001,0.006,0.0,0.058,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.058
TCGA-E7-A6ME-01A,15.317,54.554,11.162,25.154,2.044,72.665,166.65,32.4,1.896,109.169,51.026,3.477,1276.695,6423,BLCA,simu_bulk_2ds_ref,0.008,0.004,0.016,0.03,0.01,0.0,0.822,0.009,0.024,0.006,0.022,0.044,0.002,0.0,0.002,0.0,0.012,0.04,0.027999999999999997
TCGA-DK-AA6M-01A,10.52,315.271,69.564,3.378,14.204,92.289,1357.638,85.499,1.101,157.691,57.128,6.451,2124.999,6424,BLCA,simu_bulk_2ds_ref,0.001,0.0,0.028,0.011,0.0,0.0,0.726,0.041,0.041,0.032,0.013,0.095,0.003,0.004,0.004,0.0,0.001,0.011,0.045
TCGA-CF-A47W-01A,4.497,67.105,7.187,1.0,1.0,53.924,22.349,2.01,1.0,62.377,6.631,1.0,3977.313,6425,BLCA,simu_bulk_2ds_ref,0.0,0.0,0.0,0.0,0.0,0.0,0.943,0.0,0.03,0.0,0.025,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.025
TCGA-XF-A9ST-01A,11.457,116.049,2.003,1.0,3.13,52.601,13.566,2.54,1.0,85.263,1.026,168.861,2223.163,6426,BLCA,simu_bulk_2ds_ref,0.001,0.0,0.0,0.001,0.0,0.0,0.924,0.001,0.042,0.0,0.017,0.014,0.0,0.0,0.0,0.0,0.001,0.001,0.017
TCGA-FD-A3SN-01A,21.38,1447.671,8.135,3.807,1.232,53.702,131.765,11.386,2.723,211.115,36.097,2.918,1717.126,6427,BLCA,simu_bulk_2ds_ref,0.005,0.0,0.0,0.016,0.0,0.0,0.813,0.0,0.031,0.068,0.009,0.054,0.003,0.0,0.001,0.0,0.005,0.016,0.077
TCGA-FD-A3B6-01A,9.923,270.938,43.648,26.301,10.214,75.547,840.383,5.661,6.512,65.848,189.355,9.212,3145.522,6428,BLCA,simu_bulk_2ds_ref,0.001,0.001,0.023,0.055,0.0,0.0,0.72,0.002,0.033,0.029,0.004,0.127,0.003,0.0,0.002,0.0,0.002,0.055,0.033
TCGA-ZF-A9R7-01A,32.569,63.922,23.493,55.031,9.756,43.532,346.304,122.742,1.0,23.672,235.784,12.726,2356.814,6429,BLCA,simu_bulk_2ds_ref,0.021,0.013,0.039,0.095,0.001,0.0,0.647,0.061,0.042,0.006,0.017,0.049,0.001,0.004,0.004,0.0,0.034,0.096,0.023
TCGA-BT-A3PK-01A,7.177,266.346,29.301,3.474,2.875,234.867,251.17,19.317,4.084,222.765,16.946,24.463,610.178,6430,BLCA,simu_bulk_2ds_ref,0.002,0.0,0.016,0.007,0.0,0.0,0.728,0.008,0.07,0.044,0.056,0.041,0.002,0.0,0.022,0.001,0.002,0.007,0.1
TCGA-FD-A62P-01A,5.86,780.525,25.386,13.041,8.655,63.69,294.215,16.814,6.642,198.14,54.487,5.182,1942.345,6431,BLCA,simu_bulk_2ds_ref,0.001,0.0,0.011,0.015,0.001,0.0,0.737,0.015,0.045,0.045,0.04,0.072,0.005,0.0,0.005,0.006,0.001,0.016,0.08499999999999999
